metadata,content
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""6"", ""tahun_peraturan"": ""2023"", ""tipe_bagian"": ""Pasal 11"", ""bagian_dari"": """", ""judul_peraturan"": ""Tentang Sertifikasi Halal Obat, Produk Biologi, Dan Alat Kesehatan"", ""status"": ""berlaku""}","(1) Ketentuan lebih lanjut mengenai pedoman cara
pembuatan yang halal bagi obat, Produk Biologi, dan
Alat Kesehatan sebagaimana dimaksud dalam
Pasal 4 sampai dengan Pasal 10 diatur dengan
Peraturan Menteri.
SK No 148624A
(2) Peraturan
PRES IDEN
(2) Peraturan Menteri sebagaimana dimaksud
pada ayat (1) disusun berkoordinasi dengan
kementerian/ lembaga terkait."
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""6"", ""tahun_peraturan"": ""2023"", ""tipe_bagian"": ""Pasal 12"", ""bagian_dari"": """", ""judul_peraturan"": ""Tentang Sertifikasi Halal Obat, Produk Biologi, Dan Alat Kesehatan"", ""status"": ""berlaku""}","(1) Kewajiban bersertifikat halal bagi obat, Produk
Biologi, dan Alat Kesehatan yang belum memiliki
Sertifikat Halal dilakukan secara bertahap.
(2) Penahapan kewajiban bersertifikat halal
sebagaimana dimaksud pada ayat (1) dilakukan
dengan mempertimbangkan ketersediaan bahan
pen5rusun produk dan/atau belum ditemukan cara
pembuatan yang halal."
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""6"", ""tahun_peraturan"": ""2023"", ""tipe_bagian"": ""Pasal 13"", ""bagian_dari"": """", ""judul_peraturan"": ""Tentang Sertifikasi Halal Obat, Produk Biologi, Dan Alat Kesehatan"", ""status"": ""berlaku""}","(1) Penahapan kewajiban bersertifikat halal bagi obat
sebagaimana dimaksud dalam Pasal L2 ayat (1)
dilakukan sesuai dengan ketentuan peraturan
perundang-undangan.
(2) Penahapan kewajiban bersertifikat halal bagi Produk
Biologi sebagaimana dimaksud dalam Pasal 12
ayat (1) dilakukan sampai dengan tanggal
17 Oktober 2039.
(3) Penahapan kewajiban bersertifikat halal bagi Alat
Kesehatan sebagaimana dimaksud dalam Pasal 12
ayat (1) dibedakan berdasarkan kelas risiko yang
meliputi:
a. kelas risiko A;
b. kelas risiko B;
c. kelas risiko C; dan
d. kelas risiko D.
(4) Pembagian kelas risiko sebagaimana dimaksud pada
ayat (3) sesuai dengan ketentuan peraturan
perundang-undangan.
SK No 148625 A
(5) Penahapan .
PRES IDEN
(5) Penahapan kewajiban bersertifikat halal bagi
Alat Kesehatan kelas risiko A sampai dengan kelas
risiko C sebagaimana dimaksud pada ayat (3)
huruf a sampai dengan huruf c dilakukan sesuai
dengan ketentuan peraturan perundang-undangan.
(6) Penahapan kewajiban bersertifikat halal bagi Alat
Kesehatan kelas risiko D sebagaimana dimaksud
pada ayat (3) huruf d dilakukan sampai dengan
tanggal 17 Oktober 2039."
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""6"", ""tahun_peraturan"": ""2023"", ""tipe_bagian"": ""Pasal 14"", ""bagian_dari"": """", ""judul_peraturan"": ""Tentang Sertifikasi Halal Obat, Produk Biologi, Dan Alat Kesehatan"", ""status"": ""berlaku""}","(1) Obat, Produk Biologi, dan Alat Kesehatan yang
berasal dari bahan yang diharamkan dapat beredar
dan dapat diperdagangkan di wilayah Indonesia
dengan wajib mencantumkan Keterangan Tidak
Halal.
(2) Pencantuman Keterangan Tidak Halal sebagaimana
dimaksud pada ayat (1) untuk obat dan Produk
Biologi berupa narna bahan dengan warna yang
berbeda pada komposisi produk.
(3) Pencantuman Keterangan Tidak Halal sebagaimana
dimaksud pada ayat (1) untuk Alat Kesehatan
berupa nama bahan dengan warna yang berbeda
pada penandaan produk."
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""6"", ""tahun_peraturan"": ""2023"", ""tipe_bagian"": ""Pasal 15"", ""bagian_dari"": """", ""judul_peraturan"": ""Tentang Sertifikasi Halal Obat, Produk Biologi, Dan Alat Kesehatan"", ""status"": ""berlaku""}","(1) Obat, Produk Biologi, dan Alat Kesehatan yang
bahannya belum bersumber dari bahan halal
dan/atau cara pembuatannya belum halal dapat
beredar dengan mencantumkan informasi asal
bahan sampai ditemukan bahan yang halal
dan/atau cara pembuatannya yang halal.
SK No 148626A
(2) Informasi. . .
PRES tDEN
-t2-
(2) Informasi asal bahan sebagaimana dimaksud pada
ayat (1) untuk obat dan Produk Biologi bagi yang
bahannya belum bersumber dari bahan halal
merupakan Keterangan Tidak Halal berupa nama
bahan dengan warna yang berbeda pada komposisi
produk.
(3) Informasi asal bahan sebagaimana dimaksud pada
ayat (1) untuk Alat Kesehatan bagi yang bahannya
belum bersumber dari bahan halal merupakan
Keterangan Tidak Halal berupa nama bahan dengan
warna yang berbeda pada penandaan produk.
(4) Informasi asal bahan sebagaimana dimaksud pada
ayat (1) untuk yang bahannya halal dan cara
pembuatannya belum halal merupakan Keterangan
Tidak Halal berupa tulisan berbahan halal dan
dalam upaya memenuhi proses halal yang
dicantumkan pada penandaan produk.
(5) Ketentuan mengenai pencantuman informasi asal
bahan sebagaimana dimaksud pada ayat (1) untuk
obat dan Produk Biologi diatur dengan peraturan
badan yang menyelenggarakan urusan
pemerintahan di bidang pengawasan obat dan
makanan.
(6) Ketentuan mengenai pencantuman informasi asal
bahan sebagaimana dimaksud pada ayat (1) untuk
Alat Kesehatan diatur dengan Peraturan Menteri."
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""6"", ""tahun_peraturan"": ""2023"", ""tipe_bagian"": ""Pasal 16"", ""bagian_dari"": """", ""judul_peraturan"": ""Tentang Sertifikasi Halal Obat, Produk Biologi, Dan Alat Kesehatan"", ""status"": ""berlaku""}","(1) Ketentuan pencantuman Keterangan Tidak Halal
untuk obat, Produk Biologi, dan Alat Kesehatan
didasarkan atas pernyataan Pelaku Usaha.
(2) Pernyataan Pelaku Usaha sebagaimana dimaksud
pada ayat (1) harus dapat dibuktikan dengan
dokumen pendukung.
SK No 148627 A"
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""6"", ""tahun_peraturan"": ""2023"", ""tipe_bagian"": ""Pasal 17"", ""bagian_dari"": """", ""judul_peraturan"": ""Tentang Sertifikasi Halal Obat, Produk Biologi, Dan Alat Kesehatan"", ""status"": ""berlaku""}","PRES IDEN
Pasal 17
Pemerintah Pusat melakukan pembinaan dan
pengawasan terhadap penyelenggaraan jaminan Produk
Halal untuk obat, Produk Biologi, dan Alat Kesehatan."
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""6"", ""tahun_peraturan"": ""2023"", ""tipe_bagian"": ""Pasal 18"", ""bagian_dari"": """", ""judul_peraturan"": ""Tentang Sertifikasi Halal Obat, Produk Biologi, Dan Alat Kesehatan"", ""status"": ""berlaku""}","(1) Obat, Produk Biologi, dan Alat Kesehatan yang
belum bersertifikat halal pada 17 Oktober 2021 tetap
dapat masuk, beredar, dan diperdagangkan di
wilayah Indonesia sesuai dengan tahapan jenis
produk yang wajib bersertifikat halal.
(2) Obat, Produk Biologi, dan Alat Kesehatan yang
masuk, beredar, dan diperdagangkan sebagaimana
dimaksud pada ayat (1) harus memiliki izin sesuai
dengan ketentuan peraturan perundang-undangan."
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""6"", ""tahun_peraturan"": ""2023"", ""tipe_bagian"": ""Pasal 19"", ""bagian_dari"": """", ""judul_peraturan"": ""Tentang Sertifikasi Halal Obat, Produk Biologi, Dan Alat Kesehatan"", ""status"": ""berlaku""}","Permohonan sertifikasi halal yang diajukan oleh Pelaku
Usaha mikro dan kecil atas obat tradisional dan Alat
Kesehatan mengacu pada ketentuan mengenai standar
halal yang ditetapkan oleh Badan Penyelenggara Jaminan
Produk Halal sesuai dengan ketentuan peraturan
perundang-undangan di bidang penyelenggaraan jaminan
Produk Halal."
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""6"", ""tahun_peraturan"": ""2023"", ""tipe_bagian"": ""Pasal 20"", ""bagian_dari"": """", ""judul_peraturan"": ""Tentang Sertifikasi Halal Obat, Produk Biologi, Dan Alat Kesehatan"", ""status"": ""berlaku""}","Peraturan  Presiden ini mulai berlaku pada tanggal diundangkan Agar  setiap orang mengetahuinya, memerintahkanpengundangan Peraturan Presiden ini denganpenempatannya  dalam Lembaran  Negara  Republik Indonesia"
