metadata,content
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""1"", ""tahun_peraturan"": ""2018"", ""tipe_bagian"": ""Pasal 11"", ""bagian_dari"": ""Bab III - Bentuk Dan Penggunaan Lambang Palang Merah"", ""judul_peraturan"": ""Tentang Kepalangmerahan"", ""status"": ""berlaku""}","Penggunaan lambang palang merah sebagaimana
dimaksud dalam Pasal 10 hanya digunakan oleh:
a. personcl;
b. rohaniwan yang diperbantukan;
c. sarana transportasi kesehatan; dan
d. fasilitas dan peralatan kesehatan,
pada Satuan Kesehatan Tentara Nasionai Indonesia.
Selain digunakan oleh Satuan Kesehatan Tentara
Nasional Indonesia, Tanda Pelindung pada masa
Konflik Bcrscnjata sebagaimana dimaksud dalam
Pasal 10 dapat digunakan oleh:
(1)
(2)
a. PMI
(3)
PRES I DEN
7-
a. PMI yang diperbantukan pada Satuan Kesehatan
Tentara Nasional Indonesia;
b. tenaga kesehatan sipil;
c. rumah sakit sipil; dan
d. sarana transportasi kesehatan sipil.
Penggunaan lambang palang merah sebagaimana
dimaksud pada ayal (21huruf b, huruf c, dan huruf d
dapat dilakukan setelah mendapat izin Panglima
Tentara Nasional Indonesia.
Tata cara pemberian rzin sebagaimana dimaksud
pada ayat (3) ditetapkan oleh Panglima Tentara
Nasional Indoncsia."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""1"", ""tahun_peraturan"": ""2018"", ""tipe_bagian"": ""Pasal 12"", ""bagian_dari"": ""Bab III - Bentuk Dan Penggunaan Lambang Palang Merah"", ""judul_peraturan"": ""Tentang Kepalangmerahan"", ""status"": ""berlaku""}","Penggunaan Lambang palang merah sebagai Tanda
Pelindung sebagaimana dimaksud dalam Pasal 11
ayat (1) dapat juga digunakan pada masa damai."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""1"", ""tahun_peraturan"": ""2018"", ""tipe_bagian"": ""Pasal 13"", ""bagian_dari"": ""Bab III - Bentuk Dan Penggunaan Lambang Palang Merah"", ""judul_peraturan"": ""Tentang Kepalangmerahan"", ""status"": ""berlaku""}","(1) Tanda Pelindung yang digunakan oleh Satuan
Keschatan Tentara Nasional Indonesia sebagaimana
dimaksud dalam Pasal 11 ayat (1) huruf a dan
huruf b, serta selain Satuan Kesehatan Tentara
Nasional Indonesia sebagaimana dimaksud dalam
Pasal 11 ayat (2) huruf a dan huruf b terdiri atas:
a. kartu identitas;
b. tanda pelindung dada; dan
c. ban lengan,
yang dikeluarkan oleh Panglima Tentara Nasional
Indonesia.
(2) Tanda Pelindung sebagaimana dimaksud pada ayat (1)
digunakan sclama bertugas.
(4)
(3) Bentuk...
4E
REPUJSott',?otf;*.r,o
(3) Bentuk dan tata cara penggunaan Tanda Pelindung
sebagaimana dimaksud pada ayat (1) ditetapkan oleh
Panglima Tentara Nasional Indonesia.
Paragraf 2
Tanda Pengenal"
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""1"", ""tahun_peraturan"": ""2018"", ""tipe_bagian"": ""Pasal 14"", ""bagian_dari"": ""Bab III - Bentuk Dan Penggunaan Lambang Palang Merah"", ""judul_peraturan"": ""Tentang Kepalangmerahan"", ""status"": ""berlaku""}","Lambang palang mcrah sebagai Tanda Pengenal
digunakan oleh:
a. Satuan Kcsehatan Tentara Nasional Indonesia pada
masa damai; dan
b. PMI pada masa damai dan masa Konflik Bersenjata."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""1"", ""tahun_peraturan"": ""2018"", ""tipe_bagian"": ""Pasal 15"", ""bagian_dari"": ""Bab III - Bentuk Dan Penggunaan Lambang Palang Merah"", ""judul_peraturan"": ""Tentang Kepalangmerahan"", ""status"": ""berlaku""}","Lambang paiang merah sebagai Tanda Pengenal pada
masa damai scbagaimana dimaksud dalam Pasal 14
dapat digunakan oleh unit kesehatan non-PMI dalam
fungsinya untuk pertolongan pertama secara temporer
setelah mendapat pcrsetujuan tertulis dari Pengurus
Pusat PMI."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""1"", ""tahun_peraturan"": ""2018"", ""tipe_bagian"": ""Pasal 16"", ""bagian_dari"": ""Bab III - Bentuk Dan Penggunaan Lambang Palang Merah"", ""judul_peraturan"": ""Tentang Kepalangmerahan"", ""status"": ""berlaku""}","PMI menggunakan lambang palang merah sebagai
Tanda Pengenal untuk mendukung:
a. Kegiatan Kemanusiaan; dan
b. pcnyebarluasan hukum humaniter internasional.
Selain untuk mendukung kegiatan sebagaimana
dimaksud pada ayat (1) , PMI menggunakan lambang
palang merah sebagai Tanda Pengenal untuk sarana
transportasi kcsehatan serta barang bantuan lainnya
yang diberikan kepada korban Konflik Bersenjata dan
korban bencana.
(1)
(2)"
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""1"", ""tahun_peraturan"": ""2018"", ""tipe_bagian"": ""Pasal 17"", ""bagian_dari"": ""Bab III - Bentuk Dan Penggunaan Lambang Palang Merah"", ""judul_peraturan"": ""Tentang Kepalangmerahan"", ""status"": ""berlaku""}","(2) (1)
PRES I DEN
Pasal 17
(1) Lambang palang merah sebagai Tanda Pengenal
digunakan sebagai tanda:
a. keterlekatan;
b. dekoratif; dan
c. asosiatif.
Tanda asosiatif sebagaimana dimaksud pada ayat (1)
huruf c dapat digunakan setelah mendapat
persetujuan tcrtulis dari Pengurus Pusat PMI."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""1"", ""tahun_peraturan"": ""2018"", ""tipe_bagian"": ""Pasal 18"", ""bagian_dari"": ""Bab III - Bentuk Dan Penggunaan Lambang Palang Merah"", ""judul_peraturan"": ""Tentang Kepalangmerahan"", ""status"": ""berlaku""}","Tanda Pengcnal yang digunakan oleh Satuan
Kesehatan Tentara Nasional Indonesia sebagaimana
dimaksud daiam Pasal 14 huruf a terdiri atas:
a. identitas;
b. ban lengan; dan/atau
c. tanda lain,
yang dikeluarkan oleh Panglima Tentara Nasional
Indonesia.
Tanda Pcngenal yang digunakan oleh PMI
scbagaimana dimaksud dalam Pasal 14 huruf b terdiri
atas:
a. kartu identitas;
b. bendera PMI; dan
c. tanda lain,
yang dikeluarkan oleh Pengurus Pusat PMI."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""1"", ""tahun_peraturan"": ""2018"", ""tipe_bagian"": ""Pasal 19"", ""bagian_dari"": ""Bab IV - Penggunaan Lambang"", ""judul_peraturan"": ""Tentang Kepalangmerahan"", ""status"": ""berlaku""}","(1) Tanda Pengenal sebagaimana dimaksud dalam
Pasal 14 huruf b dapat digunakan pada saat terjadi
kcrusuhan atau gangguan keamanan, tetapi tidak
menyerupai Tanda Pelindung.
(2) (2) Ketentuan
PRES I DEN
(2) Ketentuan lebih lanjut mengenai Tanda Pengenal
yang digunakan pada saat terjadi kerusuhan atau
gangguan keamanan sebagaimana dimaksud pada
ayat (1) diatur dcngan Peraturan Pemerintah.
KEPALANGM ERAHAN I NTERNASI ONAL"
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""1"", ""tahun_peraturan"": ""2018"", ""tipe_bagian"": ""Pasal 20"", ""bagian_dari"": ""Bab IV - Penggunaan Lambang"", ""judul_peraturan"": ""Tentang Kepalangmerahan"", ""status"": ""berlaku""}","Dalam masa damai, petugas Komite Internasional Palang
Merah, pctugas Federasi Internasional Perhimpunan
Nasional Palang Merah dan Bulan Sabit Merah, serta
perhimpunan nasional Kepalangmerahan negara lain yang
dalam me njalankan tugasnya menggunakan Lambang
Kepalangmerahan sebagai Tanda Pengenal wajib
membawa kartu identitas yang dikeluarkan oleh
organisasinya masing-masing dan dikoordinasikan oleh
PMI."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""1"", ""tahun_peraturan"": ""2018"", ""tipe_bagian"": ""Pasal 21"", ""bagian_dari"": ""Bab V - Palang Merah Indonesia"", ""judul_peraturan"": ""Tentang Kepalangmerahan"", ""status"": ""berlaku""}","Dalam hal terjadi Konflik Berscnjata, para pihak yang
terlibat dalam pertikaian wajib menghormati dan/atau
memberikan pelindungan kepada objek yang
menggunakan Lambang Kepalangmerahan sebagai Tanda
Pelindung sesuai dengan ketentuan hukum humaniter
internasional.
PRES I DEN
_ 11-
"" Bagian Kesatu
Tugas"
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""1"", ""tahun_peraturan"": ""2018"", ""tipe_bagian"": ""Pasal 22"", ""bagian_dari"": ""Bab V - Palang Merah Indonesia"", ""judul_peraturan"": ""Tentang Kepalangmerahan"", ""status"": ""berlaku""}","PMI bertugas:
a. memberikan bantuan
Bersenjata, kerusuhan,
lainnya;
b. memberikan pelayanan darah sesuai dengan
ketentuan peraturan perundang-undangan;
c. melakukan pembinaan relawan;
d. melaksanakan pendidikan dan pelatihan yang
berkaitan dengan Kepalangmerahan;
e. menyebarluaskan informasi yang berkaitan dengan
kegiatan Kcpalangmerahan;
f. membantu dalam penanganan musibah dan/atau
bencana di dalam dan di luar negeri;
g. membantu pemberian pelayanan kesehatan dan
sosial; dan
h. melaksanakan tugas kemanusiaan lainnya yang
diberikan oleh pemerintah.
Bagian Kedua
Lambang PMI"
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""1"", ""tahun_peraturan"": ""2018"", ""tipe_bagian"": ""Pasal 23"", ""bagian_dari"": ""Bab V - Palang Merah Indonesia"", ""judul_peraturan"": ""Tentang Kepalangmerahan"", ""status"": ""berlaku""}","Larnbang PMI berbentuk palang
garis merah berbentuk bunga
(lima) di atas dasar putih.
kepada korban Konflik
dan gangguan keamanan
merah yang dilingkari
melati berkelopak 5
(1)
(2) Bentuk .
(1)
(2) (2) Bentuk lambang PMI sebagaimana dimaksud pada
ayat (1) tercantum dalam Lampiran II yang
merupakan bagian tidak terpisahkan dari Undang-
Undang ini."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""1"", ""tahun_peraturan"": ""2018"", ""tipe_bagian"": ""Pasal 24"", ""bagian_dari"": ""Bab V - Palang Merah Indonesia"", ""judul_peraturan"": ""Tentang Kepalangmerahan"", ""status"": ""berlaku""}","Lambang PMI hanya digunakan oleh personel, unit
pelaksana teknis, fasilitas dan peralatan kesehatan,
bangunan, sarana transportasi kesehatan, serta sarana
lain yang berkaitan dengan kegiatan PMI."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""1"", ""tahun_peraturan"": ""2018"", ""tipe_bagian"": ""Pasal 25"", ""bagian_dari"": ""Bab V - Palang Merah Indonesia"", ""judul_peraturan"": ""Tentang Kepalangmerahan"", ""status"": ""berlaku""}","Lambang PMI hanya dapat digunakan oleh pihak lain
untuk tujuan yang mendukung kegiatan
Kepalangmerahan setelah mendapat persetujuan
Pengurus Pusat PMI.
Dalam hal pihak lain menggunakan Lambang PMI
bersama dcngan logo atau merek suatu produk
barang atau jasa untuk kepentingan mendukung
kegiatan Kcpalangmerahan, persetujuan sebagaimana
dimaksud pada ayat (1) diberikan setelah memenuhi
persyaratan yang ditetapkan oleh Pengurus Pusat
PMI.
Bagian Ketiga
Organisasi"
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""1"", ""tahun_peraturan"": ""2018"", ""tipe_bagian"": ""Pasal 26"", ""bagian_dari"": ""Bab V - Palang Merah Indonesia"", ""judul_peraturan"": ""Tentang Kepalangmerahan"", ""status"": ""berlaku""}","PMI terdiri atas:
a. PMI Pusat;
b. PMI Provinsi;
c. PMI Kabupaten/kota; dan
d. PMI Kecamatan."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""1"", ""tahun_peraturan"": ""2018"", ""tipe_bagian"": ""Pasal 27"", ""bagian_dari"": ""Bab V - Palang Merah Indonesia"", ""judul_peraturan"": ""Tentang Kepalangmerahan"", ""status"": ""berlaku""}","PRES IDEN
Pasal 27
(1) PMI Pusat sebagaimana dimaksud dalam Pasal 26
huruf a berkedudukan di ibukota negara dan memiliki
wilayah 'kerja meliputi seluruh wilayah Republik
Indonesia.
(2) PMI Provinsi sebagaimana dimaksud dalam Pasal 26
huruf b berkedudukan di ibukota provinsi memiliki
wilayah kcrja meliputi wilayah provinsi.
(3) PMI Kabupaten/kota sebagaimana dimaksud dalam
Pasal 26 huruf c berkedudukan di ibukota
kabupaten/kota memiliki wilayah kerja meliputi
wilayah kabupaten / kota.
(4) PMI Kecamatan sebagaimana dimaksud dalam
Pasal 26 huruf d berkedudukan di kecamatan memiliki
wilayah kerja meliputi wilayah kecamatan."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""1"", ""tahun_peraturan"": ""2018"", ""tipe_bagian"": ""Pasal 28"", ""bagian_dari"": ""Bab V - Palang Merah Indonesia"", ""judul_peraturan"": ""Tentang Kepalangmerahan"", ""status"": ""berlaku""}","Ketentuan mengenai struktur organisasi, kepengurusan,
unit pelaksana teknis, wewenang, tanggung jawab PMI,
serta tata cara pcnggunaan lambang PMI ditetapkan
dalam anggaran dasar dan anggaran rumah tangga PMI
sesuai dengan ketentuan peraturan perundang-
undangan.
Bagian Keempat
Kerja Sama dan Koordinasi"
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""1"", ""tahun_peraturan"": ""2018"", ""tipe_bagian"": ""Pasal 29"", ""bagian_dari"": ""Bab V - Palang Merah Indonesia"", ""judul_peraturan"": ""Tentang Kepalangmerahan"", ""status"": ""berlaku""}","(1) Dalam melaksanakan tugas sebagaimana dimaksud
dalam Pasal 22, PI|vII bekerja sarna dan berkoordinasi
dengan organisasi internasional dan organisasi
nasional yang bergerak di bidang kemanusiaan serta
instansi pemerintah terkait.
(21Kerja
PRES I DEN
(2) Kerja sama dan koordinasi sebagaimana dimaksud
pada ayat (1) dilakukan sesuai dengan ketentuan
peraturan perundang-undangan.
Bagian Kelima
Pendanaan"
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""1"", ""tahun_peraturan"": ""2018"", ""tipe_bagian"": ""Pasal 30"", ""bagian_dari"": ""Bab V - Palang Merah Indonesia"", ""judul_peraturan"": ""Tentang Kepalangmerahan"", ""status"": ""berlaku""}","Pendanaan PMI dapat diperoleh dari:
a. donasi masyarakat yang tidak mengikat; dan
b. sumber dana lain yang sah sesuai dengan
ketentuan peraturan perundang-undangan.
Selain pendanaan sebagaimana dimaksud pada
ayat (1) , Pemerintah Pusat dan Pemerintah Daerah
dapat memberikan dukungan dana dari anggaran
pendapatan dan belanja negara dan/atau anggaran
pendapatan dan belanja daerah.
(1)
(2) (1)
(2)"
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""1"", ""tahun_peraturan"": ""2018"", ""tipe_bagian"": ""Pasal 31"", ""bagian_dari"": ""Bab VI - Peran Serta Masyarakat"", ""judul_peraturan"": ""Tentang Kepalangmerahan"", ""status"": ""berlaku""}","Pengelolaan pcndanaan PMI dilaksanakan
transparan, tertib, dan akuntabel sesuai
ketentuan peraturan perundang-undangan.
Pengelolaan pendanaan PMI diaudit sesuai
ketentuan peraturan perundang-undangan.
secara
dengan
dengan
Peran"
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""1"", ""tahun_peraturan"": ""2018"", ""tipe_bagian"": ""Pasal 32"", ""bagian_dari"": ""Bab VII - Pembinaan Dan Pengawasan"", ""judul_peraturan"": ""Tentang Kepalangmerahan"", ""status"": ""berlaku""}","serta masyarakat dalam kegiatan
Kepalangmerahan dapat dilakukan dengan cara:
a. memberikan
a.
PRES I DEN
memberikan bantuan tenaga, dana, fasilitas, serta
sarana dan prasarana;
mengawasi kegiatan Kepalangmerahan;
memberikan masukan terhadap kebijakan
Kepalangmerahan; dan
d. menyampaikan informasi danlatau laporan
penyalahgunaan lambang dan nama
Kepalangmerahan."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""1"", ""tahun_peraturan"": ""2018"", ""tipe_bagian"": ""Pasal 33"", ""bagian_dari"": ""Bab VII - Pembinaan Dan Pengawasan"", ""judul_peraturan"": ""Tentang Kepalangmerahan"", ""status"": ""berlaku""}","Pemerintah Pusat, Pemerintah Daerah Provinsi, dan
Pemerintah Daerah KabupatenlKota sesuai dengan
kewenangannya melakukan pembinaan dan pengawasan
terhadap kegiatan Kepalangmerahan."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""1"", ""tahun_peraturan"": ""2018"", ""tipe_bagian"": ""Pasal 34"", ""bagian_dari"": ""Bab VII - Pembinaan Dan Pengawasan"", ""judul_peraturan"": ""Tentang Kepalangmerahan"", ""status"": ""berlaku""}","Untuk meningkatkan peran serta masyarakat dalam
penyelenggaraan Kcpalangmerahan sebagaimana
dimaksud dalam Pasal 32, pemerintah berkewajiban
melakukan pembinaan terhadap orang perseorangan,
kelompok orang, dan organisasi atau lembaga
kemanusiaan iainnya yang terdaftar."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""1"", ""tahun_peraturan"": ""2018"", ""tipe_bagian"": ""Pasal 35"", ""bagian_dari"": ""Bab IX - Ketentuan Pidana"", ""judul_peraturan"": ""Tentang Kepalangmerahan"", ""status"": ""berlaku""}","Dalam rangka pengawasan sebagaimana dimaksud
dalarn Pasal 33, Ketua Umum PMI melaporkan kegiatan
Kepalangmerahan kepada Presiden paling sedikit 1 (satu)
kali dalam 1 (satu) tahun atau secara insidental.
b.
c.
(2)
PRES IDEN
' Pasal 36
Setiap Orang dilarang menggunakan nama dan
Lambang Kepalangmerahan sebagai Tanda Pengenal
atau Tanda Pelindung selain sebagaimana yang diatur
dalam Undang-Undang ini.
Setiap Orang dilarang menyalahgunakan nama dan
Lambang Kepalangmerahan scbagai Tanda Pengenal
atau Tanda Pelindung dengan tujuan untuk
mempcroleh keuntungan pribadi.
Setiap Orang dilarang menggunakan nama dan
Lambang Kepalangmerahan atau lambang PMI
sebagai merek suatu produk barang, jasa, atau nama
suatu badan hukum tertentu atau organisasi tertentu
danlatau menggunakan Lambang Kepalangmerahan
atau lambang PMI untuk reklame atau iklan
komersial.
Setiap Orang dilarang meniru atau menggunakan
nama dan Lambang Kepalangmerahan atau nama
dan lambang PMI yang berdasarkan bentuk dan
warna, baik sebagian maupun seluruhnya dapat
menimbulkan kerancuan dan kesalahpengertian
terhadap pcnggunaan Lambang Kepalangmerahan
atau lambang PMI, kecuali lambang yang telah diatur
dalam hukum internasional.
(3)
(4)
t,',35f;*
r.,o
-t7-"
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""1"", ""tahun_peraturan"": ""2018"", ""tipe_bagian"": ""Pasal 37"", ""bagian_dari"": ""Bab IX - Ketentuan Pidana"", ""judul_peraturan"": ""Tentang Kepalangmerahan"", ""status"": ""berlaku""}","Setiap Orang yang dengan sengaja menggunakan nama
dan Lambang Kepalangmerahan sebagai Tanda Pengenal
atau Tanda Pelindung sebagaimana dimaksud dalam
Pasal 36 ayat (1) dipidana dengan pidana penjara paling
lama 1 (satu) tahun dan/atau pidana denda paling
banyak Rp 100.000.000,00 (seratus juta rupiah)."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""1"", ""tahun_peraturan"": ""2018"", ""tipe_bagian"": ""Pasal 38"", ""bagian_dari"": ""Bab IX - Ketentuan Pidana"", ""judul_peraturan"": ""Tentang Kepalangmerahan"", ""status"": ""berlaku""}","Setiap Orang yang menyalahgunakan nama dan Lambang
Kepalangmerahan sebagai Tanda Pengenal atau Tanda
Pelindung dengan tujuan untuk memperoleh keuntungan
pribadi sebagaimana dimaksud dalam Pasal 36 ayat (2)
dipidana dengan pidana penjara paling lama 5 (lima)
tahun dan/atau pidana denda paling banyak
Rp5.000.000.000,00 (lima miliar rupiah)."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""1"", ""tahun_peraturan"": ""2018"", ""tipe_bagian"": ""Pasal 39"", ""bagian_dari"": ""Bab IX - Ketentuan Pidana"", ""judul_peraturan"": ""Tentang Kepalangmerahan"", ""status"": ""berlaku""}","(1) Setiap Orang yang menggunakan nama dan Lambang
Kepalangmerahan atau lambang PMI sebagai merek
suatu produk barang, jasa, atau nama suatu badan
hukum tertentu atau organisasi tertentu dan/atau
menggunakan Lambang Kepalangmerahan atau
lambang PMI untuk reklame atau iklan komersial
sebagaimana dimaksud dalam Pasal 36 ayat (3)
dipidana dcngan pidana penjara paling lama 10
(sepuluh) tahun atau pidana denda paling banyak
Rp 10.OOO.OOO.OO0,O0 (scpuluh miliar rupiah).
(2) Selain
REPuJrTntt,',?Sf;*u'o
(2) Selain pidana pokok yang dijatuhkan, pelaku dapat
dikenai pidana tambahan berupa penarikan produk
barang yang beredar dari peredaran."
