metadata,content
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""61"", ""tahun_peraturan"": ""2014"", ""tipe_bagian"": ""Pasal 11"", ""bagian_dari"": ""Bab III - Pelayanan Kesehatan Ibu"", ""judul_peraturan"": ""Tentang Kesehatan Reproduksi""}","(1) Pelayanan Kesehatan Reproduksi Remaja bertujuan
untuk:
a. mencegah . . .
a. mencegah dan melindungi remaja dari perilaku
seksual berisiko dan perilaku berisiko lainnya yang
dapat berpengaruh terhadap Kesehatan Reproduksi;
dan
b. mempersiapkan remaja untuk menjalani kehidupan
reproduksi yang sehat dan bertanggung jawab.
(2) Pelayanan Kesehatan Reproduksi Remaja diberikan
dengan men ggunakan penerapan pelayanan kesehatan
peduli remaja.
(3) Pemberian Pelayanan Kesehatan Reproduksi Remaja
harus dise suaikan dengan masalah dan tahapan
tumbuh kembang remaja serta memperhatikan keadilan
dan kesetaraan gender, mempertimbangkan moral, nilai
agama, perkembangan mental , dan berdasarkan
ketentuan peraturan perundang-undangan."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""61"", ""tahun_peraturan"": ""2014"", ""tipe_bagian"": ""Pasal 12"", ""bagian_dari"": ""Bab III - Pelayanan Kesehatan Ibu"", ""judul_peraturan"": ""Tentang Kesehatan Reproduksi""}","(1) Pelayanan Kesehatan Reproduksi Remaja sebagaimana
dimaksud dalam Pasal 11 dilaksanakan melalui
pemberian:
a. komunikasi, informasi, dan edukasi;
b. konseling; dan/atau
c. pelayanan klinis medis.
(2) Pemberian komunikasi, informasi, dan edukasi
sebagaimana dimaksud pada ayat ( 1) huruf a meliputi
materi:
a. pendidikan keterampilan hidup sehat;
b. ketahanan mental melalui ketrampilan sosial;
c. sistem, fungsi, dan proses reproduksi;
d. perilaku seksual yang sehat dan aman;
e. perilaku seksual berisiko dan akibatnya;
f. keluarga berencana; dan
g. perilaku . . .
g. perilaku berisiko lain atau kondisi kesehatan lain
yang berpengaruh terhadap kesehatan reproduksi.
(3) Konseling sebagaimana dimaksud pada ayat (1) huruf b
dilaksanakan dengan memperhatikan privasi dan
kerahasiaan, dan dilakukan oleh tenaga kesehatan,
konselor dan konselor sebaya yang memiliki kompetensi
sesuai dengan kewenangannya.
(4) Pelayanan klinis medis sebagaimana dimaksud pada
ayat (1) huruf c termasuk deteksi dini
penyakit/screening, pengobatan, dan rehabilitasi.
(5) Pemberian materi komunikasi, informasi, dan edukasi
sebagaimana dimaksud pada ayat (2) dilaksanakan
melalui proses p endidikan formal dan non formal serta
kegiatan pemberdayaan remaja sebagai pendidik s ebaya
atau konselor sebaya.
Bagian Ketiga
Pelayanan Kesehatan Masa Sebelum Hamil, Hamil,
Persalinan, dan Sesudah Melahirkan"
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""61"", ""tahun_peraturan"": ""2014"", ""tipe_bagian"": ""Pasal 13"", ""bagian_dari"": ""Bab III - Pelayanan Kesehatan Ibu"", ""judul_peraturan"": ""Tentang Kesehatan Reproduksi""}","(1) Pelayanan Kesehatan Masa Sebelum Hamil bertujuan
untuk mempersiapkan perempuan dalam menjalani
kehamilan dan persalinan yang sehat dan selamat, serta
memperoleh bayi yang sehat.
(2) Pelayanan Kesehatan Masa Sebelum Hamil sebagaimana
dimaksud pada ayat (1) paling sedikit:
a. pemeriksaan fisik;
b. imunisasi; dan
c. konsultasi kesehatan.
(3) Pelayanan . . .
(3) Pelayanan Kesehatan Masa Sebelum Hamil berupa
pemeriksaan fisik dan imunisasi sebagaimana dimaksud
pada ayat (2) huruf a dan huruf b harus dilakukan oleh
tenaga kesehatan sesuai dengan kompetensi dan
kewenangan.
(4) Pelayanan Kesehatan Masa Sebelum Hamil berupa
konsultasi kesehatan sebagaimana dimaksud pad a ayat
(2) huruf c dapat dilakukan oleh tenaga kesehatan
sesuai kompetensi dan kewenangannya dan/atau
tenaga nonkesehatan terlatih."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""61"", ""tahun_peraturan"": ""2014"", ""tipe_bagian"": ""Pasal 14"", ""bagian_dari"": ""Bab III - Pelayanan Kesehatan Ibu"", ""judul_peraturan"": ""Tentang Kesehatan Reproduksi""}","(1) Pelayanan Kesehatan Masa Hamil diberikan dalam
bentuk pelayanan antenatal.
(2) Pelayanan antenatal sebagaimana dimaks ud pada ayat
(1) bertujuan untuk menjaga kesehatan ibu hamil dan
janin serta mencegah komplikasi pada masa kehamilan,
persalinan, dan sesudah melahirkan.
(3) Pelayanan antenatal sebagaimana dimaksud pada ayat
(1) dilakukan sesuai standar secara berkala paling
sedikit 4 (empat) kali selama masa kehamilan.
(4) Pelayanan antenatal sebagaimana dimaksud pada ayat
(1) , ayat (2) , dan ayat (3) dilaksanakan oleh tenaga
kesehatan yang memiliki kompetensi dan kewenangan."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""61"", ""tahun_peraturan"": ""2014"", ""tipe_bagian"": ""Pasal 15"", ""bagian_dari"": ""Bab III - Pelayanan Kesehatan Ibu"", ""judul_peraturan"": ""Tentang Kesehatan Reproduksi""}","(1) Pelayanan antenatal diberikan secara terpad u dengan
pelayanan kesehatan lainnya untuk mendeteksi faktor
risiko dan penyulit yang dapat membahayakan
kesehatan dan keselamatan ibu serta janin.
(2) Setiap . . .
(2) Setiap ibu hamil dengan faktor risiko dan penyulit wajib
dirujuk ke fasilitas pelayanan kesehatan yang
mempunyai kemampuan untuk mengatasi risiko dan
penyulit.
(3) Rujukan sebagaimana dimaksud pada ayat (2)
dilakukan sesuai dengan ketentuan peraturan
perundang-undangan."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""61"", ""tahun_peraturan"": ""2014"", ""tipe_bagian"": ""Pasal 16"", ""bagian_dari"": ""Bab III - Pelayanan Kesehatan Ibu"", ""judul_peraturan"": ""Tentang Kesehatan Reproduksi""}","(1) Setiap ibu berhak atas Persalinan yang aman dan
bermutu.
(2) Persalinan yang aman dan berm utu sebagaimana
dimaksud pada ayat (1) meliputi:
a. pencegahan infeksi;
b. pemantauan dan deteksi dini adanya faktor risiko
dan penyulit;
c. pertolongan persalinan yang sesuai standar;
d. melaksanakan inisiasi menyusu dini sesuai dengan
ketentuan peraturan perundang-undangan; dan
e. merujuk kasus yang tidak dapat ditangani ke
fasilitas pelayanan kesehatan yang lebih mampu dan
tepat waktu.
(3) Persalinan sebagaimana dimaksud pada ayat (2)
dilaksanakan oleh tenaga kesehatan yang memiliki
kompetensi dan kewenangan di fasilitas pelayanan
kesehatan.
(4) Dalam hal fasilitas pelayanan kesehatan sebagaimana
dimaksud pada ayat (3) tidak dapat dijangkau ,
Persalinan dapat dilakukan oleh tenaga kesehatan di
luar fasilitas pelayanan kesehatan.
Pasal 17 . . ."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""61"", ""tahun_peraturan"": ""2014"", ""tipe_bagian"": ""Pasal 17"", ""bagian_dari"": ""Bab III - Pelayanan Kesehatan Ibu"", ""judul_peraturan"": ""Tentang Kesehatan Reproduksi""}","(1) Pelayanan Kesehatan Masa Sesudah Mel ahirkan
meliputi:
a. pelayanan nifas;
b. pelayanan yang mendukung pemberian Air Susu Ibu
Ekslusif; dan
c. pelayanan pola asuh anak dibawah 2 (dua) tahun.
(2) Pelayanan nifas sebagaimana dimaksud pada ayat (1)
huruf a diberikan berupa promosi kesehatan, deteksi
dini gangguan kesehatan fisik dan mental , serta
pencegahan dan penanganannya oleh tenaga kesehatan
sesuai dengan kompetensi dan kewenangannya.
(3) Pelayanan yang mendukung pemberian Air Susu Ibu
Ekslusif dan pola asuh anak dibawah 2 (dua) tahun
sebagaimana dimaksud pada ayat (1) huruf b dan huruf
c berupa pemberian informasi dan edukasi melalui
penyuluhan, konseling, dan pendampingan.
(4) Pelayanan yang mendukung p emberian Air Susu Ibu
Ekslusif sebagaimana dimaksud pada ayat (1) huruf b
dilaksanakan sesuai dengan ketent uan peraturan
perundang-undangan."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""61"", ""tahun_peraturan"": ""2014"", ""tipe_bagian"": ""Pasal 18"", ""bagian_dari"": ""Bab III - Pelayanan Kesehatan Ibu"", ""judul_peraturan"": ""Tentang Kesehatan Reproduksi""}","Ketentuan lebih lanjut mengenai Pelayanan Kesehatan
Masa Sebelum Hamil, Pelayanan Kesehatan Masa Hamil,
Persalinan, dan Pelayanan Kesehatan Masa Sesudah
Melahirkan sebagaimana dimaksud dalam Pasal 13,
Pasal 14, Pasal 1 6, dan Pasal 1 7 ayat (1) huruf a dan
huruf c diatur dengan Peraturan Menteri.
Bagian . . .
Bagian Keempat
Pelayanan Pengaturan Kehamilan, Kontrasepsi,
dan Kesehatan Seksual"
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""61"", ""tahun_peraturan"": ""2014"", ""tipe_bagian"": ""Pasal 19"", ""bagian_dari"": ""Bab III - Pelayanan Kesehatan Ibu"", ""judul_peraturan"": ""Tentang Kesehatan Reproduksi""}","(1) Pelayanan pengaturan kehamilan dilakukan berupa
pemberian:
a. komunikasi, informasi, dan edukasi melalui
penyuluhan; dan/atau
b. konseling.
(2) Pelayanan pengaturan kehamilan sebagaimana
dimaksud pada ayat (1) bertujuan membantu pasangan
dalam mengambil keputusan tentang usia ideal untuk
melahirkan, jumlah ideal an ak, dan jarak ideal
kelahiran anak.
(3) Pelayanan p engaturan kehamilan sebagaimana
dimaksud pada ayat (1) dilaksanakan melalui
penyelenggaraan program keluarga berencana."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""61"", ""tahun_peraturan"": ""2014"", ""tipe_bagian"": ""Pasal 20"", ""bagian_dari"": ""Bab III - Pelayanan Kesehatan Ibu"", ""judul_peraturan"": ""Tentang Kesehatan Reproduksi""}","(1) Setiap orang berhak mendapatkan komunikasi,
informasi, dan edukasi tentang keluarga berencana.
(2) Komunikasi, informasi , dan edukasi sebagaimana
dimaksud pada ayat (1) diberikan sesuai dengan
kebutuhan berdasarkan siklus kehidupan manusia."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""61"", ""tahun_peraturan"": ""2014"", ""tipe_bagian"": ""Pasal 21"", ""bagian_dari"": ""Bab III - Pelayanan Kesehatan Ibu"", ""judul_peraturan"": ""Tentang Kesehatan Reproduksi""}","(1) Pelayanan kontrasepsi diselenggarakan oleh
Pemerintah, pemerintah daerah, dan masyarakat.
(2) Penyelenggaraan . . .
(2) Penyelenggaraan pelayanan kontrasepsi sebagaimana
dimaksud pada ayat (1) meliputi penyediaan sumber
daya manusia , logistik, pendanaan, dan alat
kontrasepsi.
(3) Ketentuan mengenai penyediaan sumber daya manusia,
logistik, pendanaan , dan alat kontrasepsi sebagaimana
dimaksud pada ayat (2) dilaksanakan sesuai dengan
ketentuan peraturan perundang-undangan"
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""61"", ""tahun_peraturan"": ""2014"", ""tipe_bagian"": ""Pasal 22"", ""bagian_dari"": ""Bab III - Pelayanan Kesehatan Ibu"", ""judul_peraturan"": ""Tentang Kesehatan Reproduksi""}","(1) Setiap orang berhak memilih metode kontrasepsi untuk
dirinya tanpa paksaan.
(2) Metode kontrasepsi sebagaimana dimaksud pada ayat
(1) sesuai pilihan pasangan suami istri dengan
mempertimbangkan usia, paritas, jumlah anak, kondisi
kesehatan, dan norma agama.
(3) Metode kontrasepsi sebagaimana dimaksud pada ayat
(1) yang berupa pelayanan kontrasepsi dengan Alat
Kontrasepsi Dalam Rahim (AKDR), Implant, dan Metode
Operasi Wanita (MOW)/Metode Operasi Pria (MOP)
harus dilaksanakan di fasilitas pelayanan kesehatan."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""61"", ""tahun_peraturan"": ""2014"", ""tipe_bagian"": ""Pasal 23"", ""bagian_dari"": ""Bab III - Pelayanan Kesehatan Ibu"", ""judul_peraturan"": ""Tentang Kesehatan Reproduksi""}","(1) Setiap pasangan yang sah harus mendukung pilihan
metode kontrasepsi sebagaimana dimaksud dalam
Pasal 22 ayat (1) .
(2) Setiap pasangan yang sah harus berpartisipasi dalam
penggunaan metode kontrasepsi.
Pasal 24 . . ."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""61"", ""tahun_peraturan"": ""2014"", ""tipe_bagian"": ""Pasal 24"", ""bagian_dari"": ""Bab III - Pelayanan Kesehatan Ibu"", ""judul_peraturan"": ""Tentang Kesehatan Reproduksi""}","(1) Pelayanan kontrasepsi darurat diberikan pada ibu yang
tidak terlindungi kontrasepsi atau korban perkosaan
untuk mencegah kehamilan.
(2) Pemberian kontrasepsi darurat sebagaimana dim aksud
pada ayat (1) harus dilakukan oleh tenaga kesehatan
sesuai standar."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""61"", ""tahun_peraturan"": ""2014"", ""tipe_bagian"": ""Pasal 25"", ""bagian_dari"": ""Bab III - Pelayanan Kesehatan Ibu"", ""judul_peraturan"": ""Tentang Kesehatan Reproduksi""}","Ketentuan lebih lanjut mengenai penyelenggaraan
pelayanan kontrasepsi sebagaimana dimaksud dalam
Pasal 22, Pasal 23, dan Pasal 24 diatur dengan Peraturan
Menteri."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""61"", ""tahun_peraturan"": ""2014"", ""tipe_bagian"": ""Pasal 26"", ""bagian_dari"": ""Bab III - Pelayanan Kesehatan Ibu"", ""judul_peraturan"": ""Tentang Kesehatan Reproduksi""}","(1) Setiap perempuan berhak menjalani kehidupan seksual
yang sehat secara aman, tanpa paksaan dan
diskriminasi, tanpa rasa takut, malu, dan rasa bersalah.
(2) Kehidupan seksual yang sehat sebagaimana dimaksud
pada ayat (1) meliputi kehidupan seksual yang:
a. terbebas dari infeksi menular seksual;
b. terbebas dari disfungsi dan gangguan orientasi
seksual;
c. terbebas dari kekerasan fisik dan mental;
d. mampu mengatur kehamilan; dan
e. sesuai dengan etika dan moralitas."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""61"", ""tahun_peraturan"": ""2014"", ""tipe_bagian"": ""Pasal 27"", ""bagian_dari"": ""Bab III - Pelayanan Kesehatan Ibu"", ""judul_peraturan"": ""Tentang Kesehatan Reproduksi""}","(1) Pelayanan Kesehatan Seksual diberikan melalui:
a. keterampilan . . .
a. keterampilan sosial;
b. komunikasi, informasi, dan edukasi;
c. konseling;
d. pengobatan; dan
e. perawatan.
(2) Pelayanan Kesehatan Seksual sebagaimana dimaksud
pada ayat ( 1) diberikan secara terpadu oleh tenaga
kesehatan yang memiliki kompetensi dan kewenangan."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""61"", ""tahun_peraturan"": ""2014"", ""tipe_bagian"": ""Pasal 28"", ""bagian_dari"": ""Bab III - Pelayanan Kesehatan Ibu"", ""judul_peraturan"": ""Tentang Kesehatan Reproduksi""}","Ketentuan lebih lanjut mengenai Pelayanan Kesehatan
Seksual sebagaimana dimaksud dalam Pasal 2 7 diatur
dengan Peraturan Menteri."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""61"", ""tahun_peraturan"": ""2014"", ""tipe_bagian"": ""Pasal 29"", ""bagian_dari"": ""Bab III - Pelayanan Kesehatan Ibu"", ""judul_peraturan"": ""Tentang Kesehatan Reproduksi""}","(1) Korban kekerasan seksual harus ditangani secara
multidisiplin dengan memperhatikan aspek hukum,
keamanan dan keselamatan, serta kesehatan fisik,
mental, dan seksual.
(2) Penanganan aspek hukum, keamanan dan keselamatan
sebagaimana dimaksud pada ayat (1) meliputi:
a. upaya perlindungan dan penyelamatan korban;
b. upaya forensik untuk pembuktian; dan
c. identifikasi pelaku.
(3) Penanganan aspek kesehatan fisik, mental, dan seksual
pada korban kekerasan seksual sebagaimana dimaksud
pada ayat (1) meliputi:
a. pemeriksaan fisik, mental, dan penunjang
b. pengobatan luka dan/atau cedera;
c. pencegahan dan/atau penanganan penyakit
menular seksual;
d. pencegahan . . .
d. pencegahan dan/atau penanganan kehamilan;
e. terapi psikiatri dan psikoterapi; dan
f. rehabilitasi psikososial.
(4) Ketentuan mengenai penanganan korban kekerasan
seksual dilaksanakan sesuai dengan ketentuan
peraturan perundang-undangan.
Bagian Kelima
Pelayanan Kesehatan Sistem Reproduksi"
