metadata,content
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""50"", ""tahun_peraturan"": ""2012"", ""tipe_bagian"": ""Pasal 11"", ""bagian_dari"": ""Bab II - Sistem Manajemen Keselamatan Dan"", ""judul_peraturan"": ""Tentang Penerapan Sistem Manajemen"", ""status"": ""berlaku""}","(1) Pengusaha dalam melaksanakan rencana K3 harus
melakukan ke giatan dalam pemenuhan persyaratan
K3.
(2) Kegiatan sebagaimana dimaksud pada ayat (1) paling
sedikit meliputi:
a. tindakan pengendalian;
b. perancangan (design) dan rekayasa;
c. prosedur dan instruksi kerja;
d. penyerahan sebagian pelaksanaan pekerjaan;
e. pembelian/pengadaan barang dan jasa;
f. produk akhir;
g. upaya menghadapi keadaan darurat kecelakaan
dan bencana industri; dan
h. rencana dan pemulihan keadaan darurat.
(3) Kegiatan sebagaimana dimaksud pada ayat ( 2)
huruf a sampai dengan huruf f, dilaksanakan
berdasarkan identifikasi bahaya , penilaian, dan
pengendalian risiko.
4) Kegiatan . . .
(4) Kegiatan sebagaimana dimaksud pada ayat ( 2)
huruf g dan huruf h dilaksanakan berdasarkan
potensi bahaya, investigasi, dan analisa kecelakaan."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""50"", ""tahun_peraturan"": ""2012"", ""tipe_bagian"": ""Pasal 12"", ""bagian_dari"": ""Bab II - Sistem Manajemen Keselamatan Dan"", ""judul_peraturan"": ""Tentang Penerapan Sistem Manajemen"", ""status"": ""berlaku""}","(1) Pengusaha dalam melaksanakan kegiatan
sebagaimana dimaksud dalam Pasal 11 harus:
a. menunjuk sumber daya manusia yang
mempunyai kompetensi kerja dan kewenangan di
bidang K3;
b. melibatkan seluruh pekerja/buruh;
c. membuat petunjuk K3 yang harus dipatuhi oleh
seluruh pekerja/buruh, orang lain selain
pekerja/buruh yang berada di perusahaan , dan
pihak lain yang terkait;
d. membuat prosedur informasi;
e. membuat prosedur pelaporan; dan
f. mendokumentasikan seluruh kegiatan.
(2) Pelaksanaan kegiatan sebagaimana dimaksud pada
ayat (1) harus diintegrasikan dengan keg iatan
manajemen perusahaan."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""50"", ""tahun_peraturan"": ""2012"", ""tipe_bagian"": ""Pasal 13"", ""bagian_dari"": ""Bab II - Sistem Manajemen Keselamatan Dan"", ""judul_peraturan"": ""Tentang Penerapan Sistem Manajemen"", ""status"": ""berlaku""}","(1) Prosedur informasi sebagaimana dimaksud dalam
Pasal 12 ayat (1) huruf d harus memberikan jaminan
bahwa informasi K3 dikomunik asikan kepada semua
pihak dalam perusahaan dan pihak terkait di luar
perusahaan.
(2) Prosedur p elaporan sebagaiman a dimaksud dalam
Pasal 12 ayat (1) huruf e terdiri atas pelaporan:
a. terjadinya . . .
a. terjadinya kecelakaan di tempat kerja;
b. ketidaksesuaian terhadap peraturan perundang -
undangan dan/atau standar;
c. kinerja K3;
d. identifikasi sumber bahaya; dan
e. yang diwajibkan berdasarkan ketentuan
peraturan perundang-undangan.
(3) Pendokumentasian sebagaiman a dimaksud dalam
Pasal 12 ayat (1) huruf f paling sedikit dilakukan
terhadap:
a. peraturan perundang-undangan di bidang K3 dan
standar di bidang K3;
b. indikator kinerja K3;
c. izin kerja;
d. hasil identifikasi, penilaian, dan pengendalian
risiko;
e. kegiatan pelatihan K3;
f. kegiatan inspeksi, kalibrasi dan pemeliharaan;
g. catatan pemantauan data;
h. hasil pengkajian kecelakaan di tempat kerja dan
tindak lanjut;
i. identifikasi produk termasuk komposisinya;
j. informasi mengenai pemasok dan kontraktor; dan
k. audit dan peninjauan ulang SMK3.
Bagian Kelima
Pemantauan dan Evaluasi Kinerja K3"
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""50"", ""tahun_peraturan"": ""2012"", ""tipe_bagian"": ""Pasal 14"", ""bagian_dari"": ""Bab II - Sistem Manajemen Keselamatan Dan"", ""judul_peraturan"": ""Tentang Penerapan Sistem Manajemen"", ""status"": ""berlaku""}","(1) Pengusaha wajib melakukan pemantauan dan
evaluasi kinerja K3.
(2) Pemantauan . . .
(2) Pemantauan dan evaluasi kinerja K3 sebagaimana
dimaksud pada ayat (1) m elalui pemeriksaan,
pengujian, pengukuran , dan audit internal SMK3
dilakukan oleh sumber daya manusia yang kompeten.
(3) Dalam hal perusahaan tidak memiliki sumber daya
untuk melakukan pema ntauan dan evaluasi kinerja
K3 sebagaimana dim aksud pada ayat (2) dapat
menggunakan jasa pihak lain.
(4) Hasil pemantauan dan evaluasi kinerja K3
sebagaimana dimaksud pada ayat ( 2) dilaporkan
kepada pengusaha.
(5) Hasil pemantauan dan evaluasi kinerja K3
sebagaimana dimaksud pada ayat ( 2) digunakan
untuk melakukan tindakan perbaikan.
(6) Pelaksanaan pemantauan dan evaluasi kinerja K3
sebagaimana dimaksud pada ayat ( 2) dilakukan
sesuai dengan ketentuan peraturan perundang-
undangan dan/atau standar.
Bagian Keenam
Peninjauan dan Peningkatan Kinerja SMK3"
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""50"", ""tahun_peraturan"": ""2012"", ""tipe_bagian"": ""Pasal 15"", ""bagian_dari"": ""Bab III - Penilaian Smk3"", ""judul_peraturan"": ""Tentang Penerapan Sistem Manajemen"", ""status"": ""berlaku""}","(1) Untuk menjamin kesesuaian dan efektifitas
penerapan SMK3 , p engusaha wajib melakukan
peninjauan.
(2) Peninjauan sebagaimana dimaksud pada ayat (1)
dilakukan terhadap kebijakan, perencanaan,
pelaksanaan, pemantauan, dan evaluasi.
(3) Hasil . . .
(3) Hasil peninj auan sebagaimana di maksud pada
ayat (2) digunakan untuk melakukan perbaikan dan
peningkatan kinerja.
(4) Perbaikan dan peningkatan kinerja sebagaimana
dimaksud pada ayat (3) dapat dilaksanakan dalam
hal:
a. terjadi perubahan peraturan perundang -
undangan;
b. adanya tuntutan dari pihak yang terkait dan
pasar;
c. adanya perubahan produk dan kegiatan
perusahaan;
d. terjadi perubahan struktur organisasi
perusahaan;
e. adanya perkembangan ilmu pengetahuan dan
teknologi, termasuk epidemiologi;
f. adanya hasil kajian kecelakaan di tempat kerja;
g. adanya pelaporan; dan/atau
h. adanya masukan dari pekerja/buruh."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""50"", ""tahun_peraturan"": ""2012"", ""tipe_bagian"": ""Pasal 16"", ""bagian_dari"": ""Bab III - Penilaian Smk3"", ""judul_peraturan"": ""Tentang Penerapan Sistem Manajemen"", ""status"": ""berlaku""}","(1) Penilaian penerapan SMK3 dilakukan oleh lembaga
audit independen yang ditunjuk oleh Menteri atas
permohonan perusahaan.
(2) Untuk perusahaan yang memiliki potensi bahaya
tinggi wajib melakukan penilaian penerapan SMK3
sesuai dengan ketentuan peraturan perundang -
undangan.
(3) Penilaian . . .
(3) Penilaian sebagaimana dimaksud pada ayat ( 1)
dilakukan melalui Audit SMK3 yang meliputi:
a. pembangunan dan terjaminnya pelaksanaan
komitmen;
b. pembuatan dan pendokumentasian rencana K3;
c. pengendalian perancangan dan peninjauan
kontrak;
d. pengendalian dokumen;
e. pembelian dan pengendalian produk;
f. keamanan bekerja berdasarkan SMK3;
g. standar pemantauan;
h. pelaporan dan perbaikan kekurangan;
i. pengelolaan material dan perpindahannya;
j. pengumpulan dan penggunaan data;
k. pemeriksaan SMK3; dan
l. pengembangan keterampilan dan kemampuan.
(4) Penilaian penerapan SMK3 sebagaimana dimaksud
pada ayat ( 3) tertuang dalam pedoman yang
tercantum dalam Lampiran II sebagai bagian yan g
tidak terpisahkan dari Peraturan Pemerintah ini."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""50"", ""tahun_peraturan"": ""2012"", ""tipe_bagian"": ""Pasal 17"", ""bagian_dari"": ""Bab IV - Pengawasan"", ""judul_peraturan"": ""Tentang Penerapan Sistem Manajemen"", ""status"": ""berlaku""}","(1) Hasil audit sebagaimana dimaksud dalam Pasal 1 6
dilaporkan kepada Menteri dengan tembusan
disampaikan kepada menteri pembina sektor usaha,
gubernur, dan bupati/walikota sebagai bahan
pertimbangan dalam upaya peningkatan SMK3.
(2) Bentuk laporan hasil audit sebagaimana dima ksud
pada ayat (1) ter tuang dalam pedoman yang
tercantum dalam Lampiran III sebagai bagian yang
tidak terpisahkan dari Peraturan Pemerintah ini."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""50"", ""tahun_peraturan"": ""2012"", ""tipe_bagian"": ""Pasal 18"", ""bagian_dari"": ""Bab IV - Pengawasan"", ""judul_peraturan"": ""Tentang Penerapan Sistem Manajemen"", ""status"": ""berlaku""}","(1) Pengawasan S MK3 dilakukan oleh pengawas
ketenagakerjaan pusat, provinsi dan/atau
kabupaten/kota sesuai dengan kewenangannya.
(2) Pengawasan sebagaimana dimaksud pada ayat (1)
meliputi:
a. pembangunan dan terjaminnya pelaksanaan
komitmen;
b. organisasi;
c. sumber daya manusia;
d. pelaksanaan peraturan perundang -undangan
bidang K3;
e. keamanan bekerja;
f. pemeriksaan, pengujian dan pengukuran
penerapan SMK3;
g. pengendalian keadaan darurat dan bahaya
industri;
h. pelaporan dan perbaikan kekurangan; dan
i. tindak lanjut audit."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""50"", ""tahun_peraturan"": ""2012"", ""tipe_bagian"": ""Pasal 19"", ""bagian_dari"": ""Bab IV - Pengawasan"", ""judul_peraturan"": ""Tentang Penerapan Sistem Manajemen"", ""status"": ""berlaku""}","(1) Instansi pembina sektor usaha dapat melakukan
pengawasan SMK3 terhadap pelaksanaan penerapan
SMK3 yang dikembangkan sesuai dengan ketentuan
peraturan perundang-undangan.
(2) Pelaksanaan . . .
(2) Pelaksanaan pengawasan s ebagaimana dimaksud
pada ayat (1 ) dilakukan secara ter koordinasi dengan
pengawas ketenagakerjaan sesuai dengan ketentuan
peraturan perundang-undangan."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""50"", ""tahun_peraturan"": ""2012"", ""tipe_bagian"": ""Pasal 20"", ""bagian_dari"": ""Bab V - Ketentuan Peralihan"", ""judul_peraturan"": ""Tentang Penerapan Sistem Manajemen"", ""status"": ""berlaku""}","Hasil pengawasan sebagaimana dimaksud dalam
Pasal 18 dan Pasal 19 digunakan sebagai dasar dalam
melakukan pembinaan."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""50"", ""tahun_peraturan"": ""2012"", ""tipe_bagian"": ""Pasal 21"", ""bagian_dari"": ""Bab VI - Ketentuan Penutup"", ""judul_peraturan"": ""Tentang Penerapan Sistem Manajemen"", ""status"": ""berlaku""}","Pada saat Peraturan Pemerintah ini mulai berlaku,
Perusahaan yang telah menerapkan SMK3, wajib
menyesuaikan dengan ketentuan Peraturan Pemerintah
ini paling lama 1 (satu) tahun."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""50"", ""tahun_peraturan"": ""2012"", ""tipe_bagian"": ""Pasal 22"", ""bagian_dari"": ""Bab VI - Ketentuan Penutup"", ""judul_peraturan"": ""Tentang Penerapan Sistem Manajemen"", ""status"": ""berlaku""}","Peraturan Pemerintah mulai berlaku pada tanggal
diundangkan.
Agar . . .
Agar setiap orang mengetahuinya, memerintahkan
pengundangan Peraturan Pemerintah ini dengan
penempatannya dalam Lembaran Negara Republik
Indonesia."
