metadata,content
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""27"", ""tahun_peraturan"": ""2002"", ""tipe_bagian"": ""Pasal 11"", ""bagian_dari"": ""Bab IV - Manajemen Perizinan"", ""judul_peraturan"": ""Tentang Pengelolaan Limbah Radioaktif"", ""status"": ""berlaku"", ""nomor_halaman"": ""5""}","Badan Pelaksana bertanggung jawab atas :
a. penyusunan dan penetapan prosedur dan petunjuk teknis pengelolaan
limbah radioaktif;
b. pengelolaan limbah radioaktif yang berasal dari aplikasi teknik nuklir
dan Penghasil limbah radioaktif lainnya, untuk diolah, disimpan
sementara atau disimpan lestari;
c. Penyediaan…
c. penyediaan tempat penyimpanan limbah radioaktif tingkat rendah dan
sedang, dan penyimpanan lestari limbah radioaktif tingkat tinggi; dan
d. pembinaan teknis pengelolaan limbah radioaktif terhadap Pengelola
dan Penghasil limbah radioaktif.
Bagian Ketiga
Kewajiban Penghasil Limbah Radioaktif"
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""27"", ""tahun_peraturan"": ""2002"", ""tipe_bagian"": ""Pasal 12"", ""bagian_dari"": ""Bab IV - Manajemen Perizinan"", ""judul_peraturan"": ""Tentang Pengelolaan Limbah Radioaktif"", ""status"": ""berlaku"", ""nomor_halaman"": ""6""}","Penghasil limbah radio aktif harus mengusahakan volume dan aktivitas
limbah radioaktif serendah mungkin melalui perancangan, pembangunan,
pengoperasian, dan dekomisioning instalasi yang tepat."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""27"", ""tahun_peraturan"": ""2002"", ""tipe_bagian"": ""Pasal 13"", ""bagian_dari"": ""Bab IV - Manajemen Perizinan"", ""judul_peraturan"": ""Tentang Pengelolaan Limbah Radioaktif"", ""status"": ""berlaku"", ""nomor_halaman"": ""6""}","(1) Penghasil limbah radioaktif tingkat rendah dan tingkat sedang wajib
mengumpulkan, mengelompokkan, atau mengolah dan menyimpan
sementara limbah radioaktif tersebut, sebelum diserahkan kepada
Badan Pelaksana.
(2) Limbah radioaktif sebagaimana dimaksud dalam ayat (1) dapat
langsung dilepas ke lingkungan apabila telah mencapai ti ngkat
aman.
(3) Batasan tingkat aman sebagaimana dimaksud dalam ayat (2) diatur
lebih lanjut dengan Keputusan Kepala Badan Pengawas."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""27"", ""tahun_peraturan"": ""2002"", ""tipe_bagian"": ""Pasal 14"", ""bagian_dari"": ""Bab IV - Manajemen Perizinan"", ""judul_peraturan"": ""Tentang Pengelolaan Limbah Radioaktif"", ""status"": ""berlaku"", ""nomor_halaman"": ""6""}","(1) Penghasil limbah radioaktif harus menyediakan tempat
penampungan sesuai dengan volume dan karakteristik limbah
radioaktif.
(2) Tempat penampungan sebagaimana dimaksud dalam ayat (1) diatur
lebih lanjut dengan Keputusan Kepala Badan Pengawas."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""27"", ""tahun_peraturan"": ""2002"", ""tipe_bagian"": ""Pasal 15"", ""bagian_dari"": ""Bab IV - Manajemen Perizinan"", ""judul_peraturan"": ""Tentang Pengelolaan Limbah Radioaktif"", ""status"": ""berlaku"", ""nomor_halaman"": ""6""}","Penghasil limbah radioaktif harus mempunyai peralatan yang dapat
digunakan untuk mendeteksi limbah radioaktif.
Pasal 16…"
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""27"", ""tahun_peraturan"": ""2002"", ""tipe_bagian"": ""Pasal 16"", ""bagian_dari"": ""Bab IV - Manajemen Perizinan"", ""judul_peraturan"": ""Tentang Pengelolaan Limbah Radioaktif"", ""status"": ""berlaku"", ""nomor_halaman"": ""7""}","(1) Penghasil limbah radioaktif tingkat rendah dan sedang harus
membuat dan menyimpan catatan yang sekurang -kurangnya
meliputi :
a. kuantitas;
b. karakteristik; dan
c. waktu dihasilkannya limbah radioaktif.
(2) Salinan catatan sebagaimana dimaksud dalam ayat (1) harus
disampaikan kepada Badan Pengawas sekurang -kurangnya 1 (satu)
kali dalam 6 (enam) bulan."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""27"", ""tahun_peraturan"": ""2002"", ""tipe_bagian"": ""Pasal 17"", ""bagian_dari"": ""Bab IV - Manajemen Perizinan"", ""judul_peraturan"": ""Tentang Pengelolaan Limbah Radioaktif"", ""status"": ""berlaku"", ""nomor_halaman"": ""7""}","(1) Penghasil limbah radioaktif tingkat tinggi harus membuat dan
menyimpan catatan limbah radioaktif yang sekurang -kurangnya
meliputi :
a. kuantitas;
b. karakteristik;
c. nomor identifikasi;
d. radionuklida yang terkandung; dan
e. waktu dihasilkannya limbah radioaktif.
(2) Penghasil bahan bakar nuklir bekas harus mempunyai sistem
pertanggungjawaban dan pengawasan bahan nuklir, sistem proteksi
fisik, dan membuat catatan pengayaan dan fraksi bakar, selain
catatan sebagaimana dimaksud dalam ayat (1) .
(3) Salinan catatan sebagaimana dimaksud dalam ayat (1) dan ayat (2)
harus disampaikan kepada Badan Pengawas sekurang -kurangnya 1
(satu) kali dalam 6 (enam) bulan.
Bagian Keempat
Limbah Radioaktif Dari Luar Negeri"
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""27"", ""tahun_peraturan"": ""2002"", ""tipe_bagian"": ""Pasal 18"", ""bagian_dari"": ""Bab IV - Manajemen Perizinan"", ""judul_peraturan"": ""Tentang Pengelolaan Limbah Radioaktif"", ""status"": ""berlaku"", ""nomor_halaman"": ""7""}","(1) Limbah radioaktif ya ng berasal dari luar negeri tidak diizinkan
untuk disimpan di dalam wilayah hukum negara Republik
Indonesia.
(2) Ketentuan...
(2) Ketentuan sebagaimana dimaksud dalam ayat (1) tidak berlaku
untuk limbah radioaktif yang berasal dari zat radioaktif yang
diproduksi di dalam negeri.
(3) Limbah radioaktif sebagaimana dimaksud dalam ayat (2) hanya
dapat disimpan di Indonesia setelah dibukt ikan dengan adanya
dokumen yang menyatakan zat radioaktif tersebut berasal dan
diproduksi dari Indonesia.
Bagian Kelima
Bahan Bakar Nuklir Bekas"
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""27"", ""tahun_peraturan"": ""2002"", ""tipe_bagian"": ""Pasal 19"", ""bagian_dari"": ""Bab IV - Manajemen Perizinan"", ""judul_peraturan"": ""Tentang Pengelolaan Limbah Radioaktif"", ""status"": ""berlaku"", ""nomor_halaman"": ""8""}","(1) Bahan bakar nuklir bekas dilarang untuk diolah oleh Penghasil
limbah radioaktif.
(2) Bahan baka r nuklir bekas sebagaimana dimaksud dalam ayat (1)
wajib disimpan sementara sekurang-kurangnya selama masa operasi
reaktor nuklir.
(3) Setelah penyimpanan sementara sebagaimana dimaksud dalam ayat
(2) , bahan bakar nuklir bekas harus diserahkan kepada Badan
Pelaksana untuk penyimpanan lestari atau dikirim kembali ke
negara asal."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""27"", ""tahun_peraturan"": ""2002"", ""tipe_bagian"": ""Pasal 20"", ""bagian_dari"": ""Bab V - Pengolahan, Pengangkutan Dan Penyimpanan"", ""judul_peraturan"": ""Tentang Pengelolaan Limbah Radioaktif"", ""status"": ""berlaku"", ""nomor_halaman"": ""8""}","(1) Tempat penyimpanan sementara bahan bakar nuklir bekas harus
memenuhi persyaratan sekurang-kurangnya :
a. lokasi bebas banjir;
b. tahan terhadap gempa;
c. didesain sehingga terhindar dari terjadinya kekritisan;
d. dilengkapi dengan peralatan proteksi radiasi;
e. dilengkapi dengan sistem pendingin;
f. dilengkapi dengan penahan radiasi;
g. dilengkapi dengan sistem proteksi fisik; dan
h. dilengkapi dengan sistem pemantau radiasi.
(2) Persyaratan sebagaimana dimaksud dalam ayat (1) diatur lebih
lanjut dengan Keputusan Kepala Badan Pengawas.
LIMBAH RADIOAKTIF
Bagian Pertama
Pengolahan Limbah Radioaktif"
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""27"", ""tahun_peraturan"": ""2002"", ""tipe_bagian"": ""Pasal 21"", ""bagian_dari"": ""Bab V - Pengolahan, Pengangkutan Dan Penyimpanan"", ""judul_peraturan"": ""Tentang Pengelolaan Limbah Radioaktif"", ""status"": ""berlaku"", ""nomor_halaman"": ""9""}","(1) Pengolahan limbah radioaktif tingkat rendah dan tingkat sedang
dapat dilakukan sendiri oleh Penghasil limbah radioaktif.
(2) Limbah radioaktif yang telah diolah sebagaimana dimaksud dalam
ayat (1) wajib diserahkan kepada Badan Pelaksana.
(3) Penghasil limbah radioaktif tingkat rendah dan sedang yang tidak
mengolah sendiri limbah radioaktifnya harus menyerahkan limbah
radioaktif kepada Pengolah limbah radioaktif, yaitu :
a. Badan Pelaksana; atau
b. Badan Usaha Milik Negara, koperasi, dan atau badan swasta
yang bekerja sama dengan atau yang ditunjuk oleh Badan
Pelaksana.
(4) Penyerahan limbah radioaktif sebagaimana dimaksud dalam ayat (2)
dan (3) harus dilengkapi dengan berita acara serah terima yang
memuat :
a. kuantitas dan karakteristik limbah radioaktif; dan
b. waktu penyerahan limbah radioaktif.
(5) Salinan berita acara serah terima sebagaimana dimaksud dalam ayat
(4) harus diserahkan kepada Badan Pengawas oleh Penghasil
limbah radioaktif untuk ayat (2) dan ayat (3) huruf a, dan oleh
Pengolah limbah radioaktif untuk ayat (3) huruf b."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""27"", ""tahun_peraturan"": ""2002"", ""tipe_bagian"": ""Pasal 22"", ""bagian_dari"": ""Bab V - Pengolahan, Pengangkutan Dan Penyimpanan"", ""judul_peraturan"": ""Tentang Pengelolaan Limbah Radioaktif"", ""status"": ""berlaku"", ""nomor_halaman"": ""9""}","(1) Limbah radioaktif tingkat tinggi yang bukan bahan bakar nuklir
bekas dilarang untuk diolah oleh Penghasil limbah radioaktif.
(2) Limbah radioaktif sebagaimana dima ksud dalam ayat (1) wajib
disimpan sementara oleh Penghasil limbah radioaktif.
(3) Setelah penyimpanan sementara sebagaimana dimaksud dalam ayat
(2) , limbah radioaktif tingkat tinggi harus diserahkan kepada Badan
Pelaksana atau dikirim kembali ke negara asal.
(4) Penyerahan...
(4) Penyerahan limbah radioaktif kepada Badan Pelaksana
sebagai-mana dimaksud dalam ayat (3) harus disertai dengan berita
acara serah terima yang memuat :
a. kuantitas dan karakteristik limbah radioaktif; dan
b. waktu penyerahan limbah radioaktif.
(5) Pengiriman kembali limbah radioaktif ke negara asal sebagaimana
dimaksud dalam ayat (3) harus disertai bukti pengiriman dan catatan
yang memuat :
a. kuantitas dan karakteristik limbah radioaktif; dan
b. waktu pengiriman.
(6) Salinan berita acara serah terima sebagaimana dimaksud dalam ayat
(4) , dan salinan bukti pengiriman dan catatan sebagaimana
dimaksud dalam ayat (5) harus diserahkan kepada Badan Pengawas
oleh Penghasil Limbah."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""27"", ""tahun_peraturan"": ""2002"", ""tipe_bagian"": ""Pasal 23"", ""bagian_dari"": ""Bab V - Pengolahan, Pengangkutan Dan Penyimpanan"", ""judul_peraturan"": ""Tentang Pengelolaan Limbah Radioaktif"", ""status"": ""berlaku"", ""nomor_halaman"": ""10""}","Jangka waktu penyerahan salinan berita aca ra sebagaimana dimaksud
dalam Pasal 21 ayat (5) dan Pasal 22 ayat (6) selambat -lambatnya 14
(empatbelas) hari sejak penyerahan atau pengiriman kembali limbah
radioaktif."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""27"", ""tahun_peraturan"": ""2002"", ""tipe_bagian"": ""Pasal 24"", ""bagian_dari"": ""Bab V - Pengolahan, Pengangkutan Dan Penyimpanan"", ""judul_peraturan"": ""Tentang Pengelolaan Limbah Radioaktif"", ""status"": ""berlaku"", ""nomor_halaman"": ""10""}","(1) Pengolah limbah radioaktif harus memenuhi persyaratan
sekurang-kurangnya :
a. mempunyai program dan melakukan pengelolaan dan
pemantauan lingkungan secara berkala;
b. melakukan analisis limbah radioaktif secara lengkap sebagai
tahapan untuk menentukan metode pengolahan yang tepat;
c. memiliki sistem proteksi untuk mengendalikan tingkat radiasi
dan kontaminasi;
d. menggunakan unit pengolah yang sesuai dengan metode
pengolahannya; dan
e. mempunyai tempat penampungan sementara limbah radioaktif.
(2) Persyaratan sebagaimana dimaksud dalam ayat (1) diatur lebih
lanjut dengan Keputusan Kepala Badan Pengawas.
Bagian…
Bagian Kedua
Pengangkutan Limbah Radioaktif"
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""27"", ""tahun_peraturan"": ""2002"", ""tipe_bagian"": ""Pasal 25"", ""bagian_dari"": ""Bab V - Pengolahan, Pengangkutan Dan Penyimpanan"", ""judul_peraturan"": ""Tentang Pengelolaan Limbah Radioaktif"", ""status"": ""berlaku"", ""nomor_halaman"": ""11""}","Pengangkutan limbah radioaktif wajib memenuhi ketentuan
pengangkutan zat radioaktif dan pengangkutan pada umumnya.
Bagian Ketiga
Penyimpanan Limbah Radioaktif"
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""27"", ""tahun_peraturan"": ""2002"", ""tipe_bagian"": ""Pasal 26"", ""bagian_dari"": ""Bab V - Pengolahan, Pengangkutan Dan Penyimpanan"", ""judul_peraturan"": ""Tentang Pengelolaan Limbah Radioaktif"", ""status"": ""berlaku"", ""nomor_halaman"": ""11""}","(1) Tempat penyimpanan sementara limbah radioaktif tingkat rendah
dan sedang harus memenuhi persyaratan sekurang-kurangnya :
a. lokasi bebas banjir;
b. tahan terhadap gempa;
c. desain bangunan disesuaikan dengan kuantitas dan karakteristik
limbah, dan upaya pengendalian pencemaran;
d. dilengkapi dengan peralatan proteksi radiasi; dan
e. dilakukan pemantauan secara berkala.
(2) Tempat penyimpanan sementara limbah radioaktif tingkat tinggi
harus memenuhi persyaratan tambahan sekurang-kurangnya adanya
sistem pendingin dan penahan radiasi, selain persyaratan
sebagaimana dimaksud dalam ayat (1) .
(3) Persyaratan sebagaimana dimaksud dalam ayat (1) dan (2) diatur
lebih lanjut dengan Keputusan Kepala Badan Pengawas."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""27"", ""tahun_peraturan"": ""2002"", ""tipe_bagian"": ""Pasal 27"", ""bagian_dari"": ""Bab V - Pengolahan, Pengangkutan Dan Penyimpanan"", ""judul_peraturan"": ""Tentang Pengelolaan Limbah Radioaktif"", ""status"": ""berlaku"", ""nomor_halaman"": ""11""}","(1) Penyimpanan limbah radioaktif tingkat rendah dan sedang hanya
dapat dilakukan oleh Badan Pelaksana.
(2) Tempat penyimpanan limbah radioaktif sebagaimana dimaksud
dalam ayat (1) harus memenuhi persyaratan sekurang-kurangnya:
a. lokasi bebas banjir dan terhindar dari erosi;
b. lokasi tahan terhadap gempa dan memenuhi karakteristik materi
bumi dan sifat kimia air;
c. dilengkapi dengan sistem pemantau radiasi dan radioaktivitas
lingkungan;
d. dilengkapi dengan sistem pendingin;
e. dilengkapi...
e. dilengkapi dengan sistem penahan radiasi;
f. dilengkapi dengan sistem proteksi fisik;
g. memenuhi distribusi populasi penduduk dan tata wilayah sekitar
lokasi penyimpanan; dan
h. memperhitungkan laju paparan radiasi eksterna.
(3) Persyaratan sebagai mana dimaksud dalam ayat (2) diatur lebih
lanjut dengan Keputusan Kepala Badan Pengawas."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""27"", ""tahun_peraturan"": ""2002"", ""tipe_bagian"": ""Pasal 28"", ""bagian_dari"": ""Bab VI - Program Jaminan Kualitas"", ""judul_peraturan"": ""Tentang Pengelolaan Limbah Radioaktif"", ""status"": ""berlaku"", ""nomor_halaman"": ""12""}","(1) Penyimpanan lestari limbah radioaktif tingkat tinggi hanya dapat
dilakukan oleh Badan Pelaksana.
(2) Tempat penyimpanan lestari limbah radioaktif sebaga imana
dimaksud dalam ayat (1) harus memenuhi persyaratan
sekurang-kurangnya :
a. lokasi bebas banjir dan terhindar dari erosi;
b. lokasi tahan terhadap gempa dan memenuhi karakteristik materi
bumi dan sifat kimia air;
c. di desain sehingga terhindar dari terjadinya kekritisan;
d. dilengkapi dengan sistem pemantau radiasi dan radioaktivitas
lingkungan;
e. dilengkapi dengan sistem pendingin;
f. dilengkapi dengan sistem penahan radiasi;
g. dilengkapi dengan sistem proteksi fisik; dan
h. memenuhi distribusi populasi penduduk dan tata wilayah sekitar
lokasi penyimpanan.
(3) Persyaratan sebagaimana dimaksud dalam ayat (2) diatur lebih
lanjut dengan Keputusan Kepala Badan Pengawas."
"{""jenis_peraturan"": ""PP"", ""nomor_peraturan"": ""27"", ""tahun_peraturan"": ""2002"", ""tipe_bagian"": ""Pasal 29"", ""bagian_dari"": ""Bab VII - Pengelolaan Dan Pemantauan Lingkungan"", ""judul_peraturan"": ""Tentang Pengelolaan Limbah Radioaktif"", ""status"": ""berlaku"", ""nomor_halaman"": ""12""}","(1) Pengelola lim bah radioaktif sebelum melaksanakan pengelolaan
limbah radioaktif harus membuat program jaminan kualitas untuk
kegiatan desain, pembangunan, pengoperasian dan perawatan,
dekomisioning instalasi, serta pengelolaan limbah radioaktif.
(2) Program...
(2) Program jaminan kualitas yang telah dibuat oleh Pengelola limbah
radioaktif sebagaimana dimaksud dalam ayat (1) selanjutnya
disampaikan kepada Badan Pengawas untuk disetujui.
(3) Program jaminan kualitas yang telah disetujui sebagaimana
dimaksud dalam ayat (2) harus dilaksanakan oleh Pengelola limbah
radioaktif."
