metadata,content
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""36"", ""tahun_peraturan"": ""2009"", ""tipe_bagian"": ""Pasal 11"", ""bagian_dari"": ""Bab III - Hak Dan Kewajiban"", ""judul_peraturan"": ""Tentang Kesehatan"", ""status"": ""dicabut"", ""nomor_halaman"": ""7""}","Setiap orang berkewajiban berperilaku hidup sehat untuk
mewujudkan, mempertahankan, dan memajukan kesehatan
yang setinggi-tingginya."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""36"", ""tahun_peraturan"": ""2009"", ""tipe_bagian"": ""Pasal 12"", ""bagian_dari"": ""Bab III - Hak Dan Kewajiban"", ""judul_peraturan"": ""Tentang Kesehatan"", ""status"": ""dicabut"", ""nomor_halaman"": ""7""}","Setiap orang berkewajiban menjaga dan meningkatkan derajat
kesehatan bagi orang lain yang menjadi tanggung jawabnya."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""36"", ""tahun_peraturan"": ""2009"", ""tipe_bagian"": ""Pasal 13"", ""bagian_dari"": ""Bab IV - Tanggung Jawab Pemerintah"", ""judul_peraturan"": ""Tentang Kesehatan"", ""status"": ""dicabut"", ""nomor_halaman"": ""7""}","(1) Setiap orang berkewajiban turut serta dalam program
jaminan kesehatan sosial.
(2) Program jaminan kesehatan sosial sebagaimana
dimaksud pada ayat (1) diatur sesuai dengan ketentuan
peraturan perundang-undangan."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""36"", ""tahun_peraturan"": ""2009"", ""tipe_bagian"": ""Pasal 14"", ""bagian_dari"": ""Bab IV - Tanggung Jawab Pemerintah"", ""judul_peraturan"": ""Tentang Kesehatan"", ""status"": ""dicabut"", ""nomor_halaman"": ""7""}","(1) Pemerintah bertanggung jawab merencanakan, mengatur,
menyelenggarakan, membina, dan mengawasi
penyelenggaraan upaya kesehatan yang merata dan
terjangkau oleh masyarakat.
(2) Tanggung jawab Pemerintah sebagaimana dimaksud pada
ayat (1) dikhususkan pada pelayanan publik.
Pasal 15 . . ."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""36"", ""tahun_peraturan"": ""2009"", ""tipe_bagian"": ""Pasal 15"", ""bagian_dari"": ""Bab IV - Tanggung Jawab Pemerintah"", ""judul_peraturan"": ""Tentang Kesehatan"", ""status"": ""dicabut"", ""nomor_halaman"": ""8""}","Pemerintah bertanggung jawab atas ketersediaan lingkungan,
tatanan, fasilitas kesehatan baik fisik maupun sosial bagi
masyarakat untuk mencapai derajat kesehatan yang setinggi-
tingginya."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""36"", ""tahun_peraturan"": ""2009"", ""tipe_bagian"": ""Pasal 16"", ""bagian_dari"": ""Bab IV - Tanggung Jawab Pemerintah"", ""judul_peraturan"": ""Tentang Kesehatan"", ""status"": ""dicabut"", ""nomor_halaman"": ""8""}","Pemerintah bertanggung jawab atas ketersediaan sumber daya
di bidang kesehatan yang adil dan merata bagi seluruh
masyarakat untuk memperoleh derajat kesehatan yang
setinggi-tingginya."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""36"", ""tahun_peraturan"": ""2009"", ""tipe_bagian"": ""Pasal 17"", ""bagian_dari"": ""Bab IV - Tanggung Jawab Pemerintah"", ""judul_peraturan"": ""Tentang Kesehatan"", ""status"": ""dicabut"", ""nomor_halaman"": ""8""}","Pemerintah bertanggung jawab atas ketersediaan akses
terhadap informasi, edukasi, dan fasilitas pelayanan kesehatan
untuk meningkatkan dan memelihara derajat kesehatan yang
setinggi-tingginya."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""36"", ""tahun_peraturan"": ""2009"", ""tipe_bagian"": ""Pasal 18"", ""bagian_dari"": ""Bab IV - Tanggung Jawab Pemerintah"", ""judul_peraturan"": ""Tentang Kesehatan"", ""status"": ""dicabut"", ""nomor_halaman"": ""8""}","Pemerintah bertanggung jawab memberdayakan dan
mendorong peran aktif masyarakat dalam segala bentuk upaya
kesehatan."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""36"", ""tahun_peraturan"": ""2009"", ""tipe_bagian"": ""Pasal 19"", ""bagian_dari"": ""Bab IV - Tanggung Jawab Pemerintah"", ""judul_peraturan"": ""Tentang Kesehatan"", ""status"": ""dicabut"", ""nomor_halaman"": ""8""}","Pemerintah bertanggung jawab atas ketersediaan segala
bentuk upaya kesehatan yang bermutu, aman, efisien, dan
terjangkau."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""36"", ""tahun_peraturan"": ""2009"", ""tipe_bagian"": ""Pasal 20"", ""bagian_dari"": ""Bab V - Sumber Daya Di Bidang Kesehatan"", ""judul_peraturan"": ""Tentang Kesehatan"", ""status"": ""dicabut"", ""nomor_halaman"": ""8""}","(1) Pemerintah bertanggung jawab atas pelaksanaan jaminan
kesehatan masyarakat melalui sistem jaminan sosial
nasional bagi upaya kesehatan perorangan.
(2) Pelaksanaan sistem jaminan sosial sebagaimana
dimaksud pada ayat (1) dilaksanakan sesuai ketentuan
peraturan perundang-undangan.
Bagian Kesatu
Tenaga Kesehatan"
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""36"", ""tahun_peraturan"": ""2009"", ""tipe_bagian"": ""Pasal 21"", ""bagian_dari"": ""Bab V - Sumber Daya Di Bidang Kesehatan"", ""judul_peraturan"": ""Tentang Kesehatan"", ""status"": ""dicabut"", ""nomor_halaman"": ""9""}","(1) Pemerintah mengatur perencanaan, pengadaan,
pendayagunaan, pembinaan, dan pengawasan mutu
tenaga kesehatan dalam rangka penyelenggaraan
pelayanan kesehatan.
(2) Ketentuan mengenai perencanaan, pengadaan,
pendayagunaan, pembinaan, dan pengawasan mutu
tenaga kesehatan sebagaimana dimaksud pada ayat (1)
diatur dalam Peraturan Pemerintah.
(3) Ketentuan mengenai tenaga kesehatan diatur dengan
Undang-Undang."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""36"", ""tahun_peraturan"": ""2009"", ""tipe_bagian"": ""Pasal 22"", ""bagian_dari"": ""Bab V - Sumber Daya Di Bidang Kesehatan"", ""judul_peraturan"": ""Tentang Kesehatan"", ""status"": ""dicabut"", ""nomor_halaman"": ""9""}","(1) Tenaga kesehatan harus memiliki kualifikasi minimum.
(2) Ketentuan mengenai kualifikasi minimum sebagaimana
dimaksud pada ayat (1) diatur dengan Peraturan Menteri."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""36"", ""tahun_peraturan"": ""2009"", ""tipe_bagian"": ""Pasal 23"", ""bagian_dari"": ""Bab V - Sumber Daya Di Bidang Kesehatan"", ""judul_peraturan"": ""Tentang Kesehatan"", ""status"": ""dicabut"", ""nomor_halaman"": ""9""}","(1) Tenaga kesehatan berwenang untuk menyelenggarakan
pelayanan kesehatan.
(2) Kewenangan untuk menyelenggarakan pelayanan
kesehatan sebagaimana dimaksud pada ayat (1)
dilakukan sesuai dengan bidang keahlian yang dimiliki.
(3) Dalam menyelenggarakan pelayanan kesehatan, tenaga
kesehatan wajib memiliki izin dari pemerintah.
(4) Selama memberikan pelayanan kesehatan sebagaimana
dimaksud pada ayat (1) dilarang mengutamakan
kepentingan yang bernilai materi.
(5) Ketentuan . . .
(5) Ketentuan mengenai perizinan sebagaimana dimaksud
pada ayat (3) diatur dalam Peraturan Menteri."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""36"", ""tahun_peraturan"": ""2009"", ""tipe_bagian"": ""Pasal 24"", ""bagian_dari"": ""Bab V - Sumber Daya Di Bidang Kesehatan"", ""judul_peraturan"": ""Tentang Kesehatan"", ""status"": ""dicabut"", ""nomor_halaman"": ""10""}","(1) Tenaga kesehatan sebagaimana dimaksud dalam
Pasal 23 harus memenuhi ketentuan kode etik, standar
profesi, hak pengguna pelayanan kesehatan, standar
pelayanan, dan standar prosedur operasional.
(2) Ketentuan mengenai kode etik dan standar profesi
sebagaimana dimaksud pada ayat (1) diatur oleh
organisasi profesi.
(3) Ketentuan mengenai hak pengguna pelayanan kesehatan,
standar pelayanan, dan standar prosedur operasional
sebagaimana dimaksud pada ayat (1) diatur dengan
Peraturan Menteri."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""36"", ""tahun_peraturan"": ""2009"", ""tipe_bagian"": ""Pasal 25"", ""bagian_dari"": ""Bab V - Sumber Daya Di Bidang Kesehatan"", ""judul_peraturan"": ""Tentang Kesehatan"", ""status"": ""dicabut"", ""nomor_halaman"": ""10""}","(1) Pengadaan dan peningkatan mutu tenaga kesehatan
diselenggarakan oleh Pemerintah, pemerintah daerah,
dan/atau masyarakat melalui pendidikan dan/atau
pelatihan.
(2) Penyelenggaraan pendidikan dan/atau pelatihan
sebagaimana dimaksud pada ayat (1) menjadi tanggung
jawab Pemerintah dan pemerintah daerah.
(3) Ketentuan mengenai penyelengaraan pendidikan
dan/atau pelatihan sebagaimana dimaksud pada ayat (2)
diatur dalam Peraturan Pemerintah."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""36"", ""tahun_peraturan"": ""2009"", ""tipe_bagian"": ""Pasal 26"", ""bagian_dari"": ""Bab V - Sumber Daya Di Bidang Kesehatan"", ""judul_peraturan"": ""Tentang Kesehatan"", ""status"": ""dicabut"", ""nomor_halaman"": ""10""}","(1) Pemerintah mengatur penempatan tenaga kesehatan
untuk pemerataan pelayanan kesehatan.
(2) Pemerintah daerah dapat mengadakan dan
mendayagunakan tenaga kesehatan sesuai dengan
kebutuhan daerahnya.
(3) Pengadaan . . .
(3) Pengadaan dan pendayagunaan tenaga kesehatan
sebagaimana dimaksud pada ayat (2) dilakukan dengan
memperhatikan:
a. jenis pelayanan kesehatan yang dibutuhkan
masyarakat;
b. jumlah sarana pelayanan kesehatan; dan
c. jumlah tenaga kesehatan sesuai dengan beban kerja
pelayanan kesehatan yang ada.
(4) Penempatan tenaga kesehatan sebagaimana dimaksud
pada ayat (1) dilakukan dengan tetap memperhatikan
hak tenaga kesehatan dan hak masyarakat untuk
mendapatkan pelayanan kesehatan yang merata.
(5) Ketentuan lebih lanjut mengenai penempatan tenaga
kesehatan diatur dalam Peraturan Pemerintah."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""36"", ""tahun_peraturan"": ""2009"", ""tipe_bagian"": ""Pasal 27"", ""bagian_dari"": ""Bab V - Sumber Daya Di Bidang Kesehatan"", ""judul_peraturan"": ""Tentang Kesehatan"", ""status"": ""dicabut"", ""nomor_halaman"": ""11""}","(1) Tenaga kesehatan berhak mendapatkan imbalan dan
pelindungan hukum dalam melaksanakan tugas sesuai
dengan profesinya.
(2) Tenaga kesehatan dalam melaksanakan tugasnya
berkewajiban mengembangkan dan meningkatkan
pengetahuan dan keterampilan yang dimiliki.
(3) Ketentuan mengenai hak dan kewajiban tenaga
kesehatan sebagaimana dimaksud pada ayat (1) dan
ayat (2) diatur dalam Peraturan Pemerintah."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""36"", ""tahun_peraturan"": ""2009"", ""tipe_bagian"": ""Pasal 28"", ""bagian_dari"": ""Bab V - Sumber Daya Di Bidang Kesehatan"", ""judul_peraturan"": ""Tentang Kesehatan"", ""status"": ""dicabut"", ""nomor_halaman"": ""11""}","(1) Untuk kepentingan hukum, tenaga kesehatan wajib
melakukan pemeriksaan kesehatan atas permintaan
penegak hukum dengan biaya ditanggung oleh negara.
(2) Pemeriksaan sebagaimana dimaksud pada ayat (1)
didasarkan pada kompetensi dan kewenangan sesuai
dengan bidang keilmuan yang dimiliki.
Pasal 29 . . ."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""36"", ""tahun_peraturan"": ""2009"", ""tipe_bagian"": ""Pasal 29"", ""bagian_dari"": ""Bab V - Sumber Daya Di Bidang Kesehatan"", ""judul_peraturan"": ""Tentang Kesehatan"", ""status"": ""dicabut"", ""nomor_halaman"": ""12""}","Dalam hal tenaga kesehatan diduga melakukan kelalaian
dalam menjalankan profesinya, kelalaian tersebut harus
diselesaikan terlebih dahulu melalui mediasi.
Bagian Kedua
Fasilitas Pelayanan Kesehatan"
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""36"", ""tahun_peraturan"": ""2009"", ""tipe_bagian"": ""Pasal 30"", ""bagian_dari"": ""Bab V - Sumber Daya Di Bidang Kesehatan"", ""judul_peraturan"": ""Tentang Kesehatan"", ""status"": ""dicabut"", ""nomor_halaman"": ""12""}","(1) Fasilitas pelayanan kesehatan, menurut jenis
pelayanannya terdiri atas:
a. pelayanan kesehatan perseorangan; dan
b. pelayanan kesehatan masyarakat.
(2) Fasilitas pelayanan kesehatan sebagaimana dimaksud
pada ayat (1) meliputi:
a. pelayanan kesehatan tingkat pertama;
b. pelayanan kesehatan tingkat kedua; dan
c. pelayanan kesehatan tingkat ketiga.
(3) Fasilitas pelayanan kesehatan sebagaimana dimaksud
pada ayat (1) dilaksanakan oleh pihak Pemerintah,
pemerintah daerah, dan swasta.
(4) Ketentuan persyaratan fasilitas pelayanan kesehatan
sebagaimana dimaksud pada ayat (2) dan ayat (3)
ditetapkan oleh Pemerintah sesuai ketentuan yang
berlaku.
(5) Ketentuan perizinan fasilitas pelayanan kesehatan
sebagaimana dimaksud pada ayat (2) dan ayat (3)
ditetapkan oleh Pemerintah dan pemerintah daerah."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""36"", ""tahun_peraturan"": ""2009"", ""tipe_bagian"": ""Pasal 31"", ""bagian_dari"": ""Bab V - Sumber Daya Di Bidang Kesehatan"", ""judul_peraturan"": ""Tentang Kesehatan"", ""status"": ""dicabut"", ""nomor_halaman"": ""12""}","Fasilitas pelayanan kesehatan wajib:
a. memberikan akses yang luas bagi kebutuhan penelitian
dan pengembangan di bidang kesehatan; dan
b. mengirimkan laporan hasil penelitian dan pengembangan
kepada pemerintah daerah atau Menteri.
Pasal 32 . . ."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""36"", ""tahun_peraturan"": ""2009"", ""tipe_bagian"": ""Pasal 32"", ""bagian_dari"": ""Bab V - Sumber Daya Di Bidang Kesehatan"", ""judul_peraturan"": ""Tentang Kesehatan"", ""status"": ""dicabut"", ""nomor_halaman"": ""13""}","(1) Dalam keadaan darurat, fasilitas pelayanan kesehatan,
baik pemerintah maupun swasta, wajib memberikan
pelayanan kesehatan bagi penyelamatan nyawa pasien
dan pencegahan kecacatan terlebih dahulu.
(2) Dalam keadaan darurat, fasilitas pelayanan kesehatan,
baik pemerintah maupun swasta dilarang menolak
pasien dan/atau meminta uang muka."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""36"", ""tahun_peraturan"": ""2009"", ""tipe_bagian"": ""Pasal 33"", ""bagian_dari"": ""Bab V - Sumber Daya Di Bidang Kesehatan"", ""judul_peraturan"": ""Tentang Kesehatan"", ""status"": ""dicabut"", ""nomor_halaman"": ""13""}","(1) Setiap pimpinan penyelenggaraan fasilitas pelayanan
kesehatan masyarakat harus memiliki kompetensi
manajemen kesehatan masyarakat yang dibutuhkan.
(2) Kompetensi manajemen kesehatan masyarakat
sebagaimana dimaksud pada ayat (1) diatur lebih lanjut
dengan Peraturan Menteri."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""36"", ""tahun_peraturan"": ""2009"", ""tipe_bagian"": ""Pasal 34"", ""bagian_dari"": ""Bab V - Sumber Daya Di Bidang Kesehatan"", ""judul_peraturan"": ""Tentang Kesehatan"", ""status"": ""dicabut"", ""nomor_halaman"": ""13""}","(1) Setiap pimpinan penyelenggaraan fasilitas pelayanan
kesehatan perseorangan harus memiliki kompetensi
manajemen kesehatan perseorangan yang dibutuhkan.
(2) Penyelenggara fasilitas pelayanan kesehatan dilarang
mempekerjakan tenaga kesehatan yang tidak memiliki
kualifikasi dan izin melakukan pekerjaan profesi.
(3) Ketentuan sebagaimana dimaksud pada ayat (1) dan
ayat (2) dilaksanakan sesuai dengan ketentuan
peraturan perundang-undangan."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""36"", ""tahun_peraturan"": ""2009"", ""tipe_bagian"": ""Pasal 35"", ""bagian_dari"": ""Bab V - Sumber Daya Di Bidang Kesehatan"", ""judul_peraturan"": ""Tentang Kesehatan"", ""status"": ""dicabut"", ""nomor_halaman"": ""13""}","(1) Pemerintah daerah dapat menentukan jumlah dan jenis
fasilitas pelayanan kesehatan serta pemberian izin
beroperasi di daerahnya.
(2) Penentuan . . .
(2) Penentuan jumlah dan jenis fasilitas pelayanan
kesehatan sebagaimana dimaksud pada ayat (1)
dilakukan oleh pemerintah daerah dengan
mempertimbangkan:
a. luas wilayah;
b. kebutuhan kesehatan;
c. jumlah dan persebaran penduduk;
d. pola penyakit;
e. pemanfaatannya;
f. fungsi sosial; dan
g. kemampuan dalam memanfaatkan teknologi.
(3) Ketentuan mengenai jumlah dan jenis fasilitas pelayanan
kesehatan serta pemberian izin beroperasi sebagaimana
dimaksud pada ayat (1) berlaku juga untuk fasilitas
pelayanan kesehatan asing.
(4) Ketentuan mengenai jumlah dan jenis fasilitas pelayanan
kesehatan sebagaimana dimaksud pada ayat (2) tidak
berlaku untuk jenis rumah sakit khusus karantina,
penelitian, dan asilum.
(5) Ketentuan lebih lanjut mengenai penyelenggaraan
fasilitas pelayanan kesehatan sebagaimana dimaksud
pada ayat (1) dan ayat (2) diatur dengan Peraturan
Pemerintah.
Bagian Ketiga
Perbekalan Kesehatan"
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""36"", ""tahun_peraturan"": ""2009"", ""tipe_bagian"": ""Pasal 36"", ""bagian_dari"": ""Bab V - Sumber Daya Di Bidang Kesehatan"", ""judul_peraturan"": ""Tentang Kesehatan"", ""status"": ""dicabut"", ""nomor_halaman"": ""14""}","(1) Pemerintah menjamin ketersediaan, pemerataan, dan
keterjangkauan perbekalan kesehatan, terutama obat
esensial.
(2) Dalam menjamin ketersediaan obat keadaan darurat,
Pemerintah dapat melakukan kebijakan khusus untuk
pengadaan dan pemanfaatan obat dan bahan yang
berkhasiat obat.
Pasal 37 . . ."
