metadata,content
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""23"", ""tahun_peraturan"": ""2022"", ""tipe_bagian"": ""Pasal 11"", ""bagian_dari"": ""Bab III - Pendidikan Psikologi"", ""judul_peraturan"": ""Tentang Pendidikan Dan Layanan Psikologi"", ""status"": ""berlaku"", ""nomor_halaman"": ""8""}","(1) Pendidikan Psikologi sebagaimana dimaksud
dalam Pasal 5 diselenggarakan oleh perguruan
tinggi sesuai dengan ketentuan peraturan
perundang-undangan.
(2) Penyelenggaraan Pendidikan Psikologi
sebagaimana dimaksud pada ayat (1) berada di
bawah pengelolaan dan/atau pembinaan
kementerian yang menyelenggarakan urusan
pemerintahan di bidang pendidikan.
Bagian Ketiga
Kurikulum"
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""23"", ""tahun_peraturan"": ""2022"", ""tipe_bagian"": ""Pasal 12"", ""bagian_dari"": ""Bab III - Pendidikan Psikologi"", ""judul_peraturan"": ""Tentang Pendidikan Dan Layanan Psikologi"", ""status"": ""berlaku"", ""nomor_halaman"": ""8""}","(1) Kurikulum disusun dan dikembangkan oleh setiap
perguruan tinggi yang menyelenggarakan
Pendidikan Psikologi sesuai dengan ketentuan
peraturan perundang-undangan.
SK No 152107 A
(2) Pengembangan. . .
PRES IDEN
REPUBLIK !NDONESIA
(2) Pengembangan kurikulum sebagaimana dimaksud
pada ayat (1) dapat bekerja sama dengan asosiasi
penyelenggara pendidikan tinggi Psikologi di
Indonesia dan pemangku kepentingan di dunia
kerja.
(3) Pengembangan kurikulum sebagaimana dimaksud
pada ayat (1) bertujuan untuk menghasilkan
lulusan Pendidikan Psikologi bagi pemenuhan
kebutuhan Layanan Psikologi, pendidik Psikologi,
peneliti Psikologi, dan pengembang ilmu.
Bagian Keempat
Uji Kompetensi"
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""23"", ""tahun_peraturan"": ""2022"", ""tipe_bagian"": ""Pasal 13"", ""bagian_dari"": ""Bab III - Pendidikan Psikologi"", ""judul_peraturan"": ""Tentang Pendidikan Dan Layanan Psikologi"", ""status"": ""berlaku"", ""nomor_halaman"": ""9""}","(1) Mahasiswa mengikuti uji kompetensi pada akhir
pendidikan profesi.
(2) Uji kompetensi sebagaimana dimaksud pada
ayat (1) merupakan proses penilaian kompetensi
Psikolog yang mengacu pada standar kompetensi
Psikolog.
(3) Mahasiswa yang lulus uji kompetensi sebagaimana
dimaksud pada ayat (2) memperoleh Sertifikat
Profesi yang dikeluarkan oleh pergurltan tinggi
yang menyelenggarakan pendidikan profesi.
(4) Uji kompetensi sebagaimana dimaksud pada
ayat (21dilaksanakan oleh perguruan tinggi bekerja
sama dengan induk organisasi profesi himpunan
Psikologi.
(5) Ketentuan mengenai tata cara perolehan Sertifikat
Profesi dan pelaksanaan uji kompetensi diatur
dengan Peraturan Menteri yang menyelenggarakan
urusan pemerintahan di bidang pendidikan.
SK No 148436 A
Bagian
_ 10_
Bagian Kelima
Penjaminan Mutu"
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""23"", ""tahun_peraturan"": ""2022"", ""tipe_bagian"": ""Pasal 14"", ""bagian_dari"": ""Bab IV - Registrasi Dan Izin"", ""judul_peraturan"": ""Tentang Pendidikan Dan Layanan Psikologi"", ""status"": ""berlaku"", ""nomor_halaman"": ""10""}","Perguruan tinggi penyelenggara Pendidikan Psikologi
wajib mengembangkan sistem penjaminan mutu sesuai
dengan ketentuan peraturan perundang-undangan."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""23"", ""tahun_peraturan"": ""2022"", ""tipe_bagian"": ""Pasal 15"", ""bagian_dari"": ""Bab IV - Registrasi Dan Izin"", ""judul_peraturan"": ""Tentang Pendidikan Dan Layanan Psikologi"", ""status"": ""berlaku"", ""nomor_halaman"": ""10""}","(1) Setiap lulusan pendidikan profesi mendapatkan
STR.
(2) STR sebagaimana dimaksud pada ayat (1)
diterbitkan oleh induk organisasi profesi himpunan
Psikologi.
(3) STR sebagaimana dimaksud pada ayat (2)
diberikan kepada lulusan pendidikan profesi:
a. program profesi;
b. program spesialis; dan/atau
c. program subspesialis.
(4) STR program spesialis dan program subspesialis
sebagaimana dimaksud pada ayat (3) huruf b dan
huruf c diterbitkan oleh induk organisasi profesi
himpunan Psikologi bekerja sama dengan asosiasi
profesi Psikologi bidang keilmuan atau rumpun
layanan.
(s) srR...
SK No 152109 A
(5) STR sebagaimana dimaksud pada ayat (1)
diberikan kepada Psikolog setelah mendapatkan
Sertifikat Profesi.
(6) STR sebagaimana dimaksud pada ayat (1) berlaku
seumur hidup."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""23"", ""tahun_peraturan"": ""2022"", ""tipe_bagian"": ""Pasal 16"", ""bagian_dari"": ""Bab IV - Registrasi Dan Izin"", ""judul_peraturan"": ""Tentang Pendidikan Dan Layanan Psikologi"", ""status"": ""berlaku"", ""nomor_halaman"": ""11""}","STR sebagaimana dimaksud dalam Pasal 15 tidak
berlaku apabila:
a. Psikolog meninggal dunia;
b. dicabut atas dasar putusan hakim yang
berkekuatan hukum tetap; atau
c. dicabut atas permintaan sendiri.
(1)
(2)
(3)
(4)"
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""23"", ""tahun_peraturan"": ""2022"", ""tipe_bagian"": ""Pasal 17"", ""bagian_dari"": ""Bab IV - Registrasi Dan Izin"", ""judul_peraturan"": ""Tentang Pendidikan Dan Layanan Psikologi"", ""status"": ""berlaku"", ""nomor_halaman"": ""11""}","Setiap Psikolog yang menjalankan Layanan
Psikologi wajib memiliki SILP.
SILP diterbitkan oleh Pemerintah Pusat.
SILP program profesi untuk pertama kali diberikan
setelah Psikolog menyelesaikan program profesi
dengan masa berlaku selama 2 (dua) tahun serta
dapat diperpanjang.
SILP program spesialis atau program subspesialis
untuk pertama kali diberikan setelah Psikolog
menyelesaikan program spesialis atau program
subspesialis dengan masa berlaku selama 5 (lima)
tahun serta dapat diperpanjang.
SK No 152110 A"
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""23"", ""tahun_peraturan"": ""2022"", ""tipe_bagian"": ""Pasal 18"", ""bagian_dari"": ""Bab IV - Registrasi Dan Izin"", ""judul_peraturan"": ""Tentang Pendidikan Dan Layanan Psikologi"", ""status"": ""berlaku"", ""nomor_halaman"": ""12""}","-t2-
Pasal 18
(1) SILP sebagaimana dimaksud dalam Pasal 17
ayat (3) dan ayat (4) dapat diperpanjang dengan
syarat Psikolog:
a. memiliki STR yang masih berlaku; dan
b. mendapatkan rekomendasi dari induk
organisasi profesi himpunan Psikologi.
(2) Perpanjangan atas SILP sebagaimana dimaksud
pada ayat (1) diajukan paling lambat 6 (enam)
bulan sebelum habis masa berlakunya.
(3) SILP yang telah diperpanjang sebagaimana
dimaksud pada ayat (2) berlaku selama 5 (lima)
tahun dan dapat diperpanjang kembali sesuai
dengan ketentuan sebagaimana dimaksud pada
ayat (1) ."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""23"", ""tahun_peraturan"": ""2022"", ""tipe_bagian"": ""Pasal 19"", ""bagian_dari"": ""Bab IV - Registrasi Dan Izin"", ""judul_peraturan"": ""Tentang Pendidikan Dan Layanan Psikologi"", ""status"": ""berlaku"", ""nomor_halaman"": ""12""}","( 1) Rekomendasi sebagaimana dimaksud dalam
Pasal 18 ayat (1) huruf b diberikan melalui asesmen
terhadap Psikolog berdasarkan:
a. pengembangan kompetensi profesi
berkelanjutan yang telah dilaksanakan oleh
Psikolog;
b. keaktifan dalam menjalankan layanan profesi
Psikolog;
c. kepatuhan etik;
d. keaktifan melakukan pengabdian kepada
masyarakat; dan
e. kesehatan jasmani dan rohani.
SK No l52l ll A
(2) Asesmen .
(2) Asesmen sebagaimana dimaksud pada ayat (1)
diselenggarakan oleh induk organisasi profesi
himpunan Psikologi dengan melibatkan asosiasi
penyelenggara pendidikan tinggi Psikologi di
Indonesia, dan asosiasi atau ikatan bidang
keilmuan serta rumpun layanan."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""23"", ""tahun_peraturan"": ""2022"", ""tipe_bagian"": ""Pasal 20"", ""bagian_dari"": ""Bab IV - Registrasi Dan Izin"", ""judul_peraturan"": ""Tentang Pendidikan Dan Layanan Psikologi"", ""status"": ""berlaku"", ""nomor_halaman"": ""13""}","Pemerintah Pusat melakukan pengawasan terhadap
penyelenggaraan asesmen sebagaimana dimaksud
dalam Pasal 19."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""23"", ""tahun_peraturan"": ""2022"", ""tipe_bagian"": ""Pasal 21"", ""bagian_dari"": ""Bab IV - Registrasi Dan Izin"", ""judul_peraturan"": ""Tentang Pendidikan Dan Layanan Psikologi"", ""status"": ""berlaku"", ""nomor_halaman"": ""13""}","SILP sebagaimana dimaksud dalam Pasal L7 tidak
berlaku apabila:
a. habis masa berlakunya;
b. Psikolog meninggal dunia;
c. dicabut atas dasar putusan hakim yang
berkekuatan hukum tetap; atau
d. dicabut atas permintaan sendiri."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""23"", ""tahun_peraturan"": ""2022"", ""tipe_bagian"": ""Pasal 22"", ""bagian_dari"": ""Bab IV - Registrasi Dan Izin"", ""judul_peraturan"": ""Tentang Pendidikan Dan Layanan Psikologi"", ""status"": ""berlaku"", ""nomor_halaman"": ""13""}","Ketentuan lebih lanjut mengenai tata cara penerbitan
dan pencabutan STR, serta penerbitan, perpanjangan,
dan pencabutan SILP diatur dengan Peraturan
Pemerintah.
SK No l52ll2 A"
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""23"", ""tahun_peraturan"": ""2022"", ""tipe_bagian"": ""Pasal 23"", ""bagian_dari"": ""Bab IV - Registrasi Dan Izin"", ""judul_peraturan"": ""Tentang Pendidikan Dan Layanan Psikologi"", ""status"": ""berlaku"", ""nomor_halaman"": ""14""}","Pasal 23
Dalam hal pelaksanaan ketentuan sebagaimana
dimaksud dalam Pasal 15 ayat (2) dan Pasal 18 ayat (1)
huruf b tidak dilaksanakan atau tidak sesuai dengan
ketentuan peraturan perundang-undangan serta
menimbulkan ketidakpastian hukum, Pemerintah Pusat
mengambil alih kewenangan pemberian STR dan
pemberian rekomendasi untuk perpanjangan SILP."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""23"", ""tahun_peraturan"": ""2022"", ""tipe_bagian"": ""Pasal 24"", ""bagian_dari"": ""Bab IV - Registrasi Dan Izin"", ""judul_peraturan"": ""Tentang Pendidikan Dan Layanan Psikologi"", ""status"": ""berlaku"", ""nomor_halaman"": ""14""}","Ketentuan mengenai regiStrasi dan rzin praktik bagi
Psikolog yang memberikan Layanan Psikologi di fasilitas
pelayanan kesehatan dilaksanakan sesuai dengan
ketentuan peraturan perundang-undangan bidang
kesehatan."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""23"", ""tahun_peraturan"": ""2022"", ""tipe_bagian"": ""Pasal 25"", ""bagian_dari"": ""Bab V - Layanan Psikologi"", ""judul_peraturan"": ""Tentang Pendidikan Dan Layanan Psikologi"", ""status"": ""berlaku"", ""nomor_halaman"": ""14""}","(1) Psikolog yang menjalankan Layanan Psikologi tidak
sesuai dengan jenis Layanan Psikologi pada STR
dan SILP atau tidak memiliki SILP dikenai sanksi
administratif berupa:
a. denda administratif;
b. pencabutan SILP; danf atau
c. pencabutan STR.
(2) Ketentuan lebih lanjut mengenai tata cara
pengenaan sanksi administratif sebagaimana
dimaksud pada ayat (1) diatur dengan Peraturan
Pemerintah.
SK No l52l 13 A
Bagian Kesatu
Umum"
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""23"", ""tahun_peraturan"": ""2022"", ""tipe_bagian"": ""Pasal 26"", ""bagian_dari"": ""Bab V - Layanan Psikologi"", ""judul_peraturan"": ""Tentang Pendidikan Dan Layanan Psikologi"", ""status"": ""berlaku"", ""nomor_halaman"": ""15""}","(1) Layanan Psikologi dilaksanakan oleh Psikolog
sesuai dengan kewenangannya.
(2) Psikolog dalam memberikan Layanan Psikologi
sebagaimana dimaksud pada ayat (1) dapat
dibantu oleh atau bekerja sama dengan lulusan
pendidikan akademik Psikologi.
(3) Psikolog sebagaimana dimaksud pada ayat (1)
terdiri atas:
a. Psikolog umum;
b. Psikolog spesialis; dan
c. Psikolog subspesialis.
(4) Layanan Psikologi sebagaimana dimaksud pada
ayat (1) dapat dilaksanakan secara langsung
dan/ atau tidak langsung.
(5) Pemberian Layanan Psikologi dapat dilakukan oleh
Psikolog secara perorangan atau kelembagaan."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""23"", ""tahun_peraturan"": ""2022"", ""tipe_bagian"": ""Pasal 27"", ""bagian_dari"": ""Bab V - Layanan Psikologi"", ""judul_peraturan"": ""Tentang Pendidikan Dan Layanan Psikologi"", ""status"": ""berlaku"", ""nomor_halaman"": ""15""}","(1) Persetujuan terhadap Layanan Psikologi diberikan
oleh Klien secara lisan maupun tertulis.
(2) Persetujuan sebagaimana dimaksud pada ayat (1)
diberikan oleh Klien setelah mendapat informasi
mengenai manfaat dan/atau risiko terkait
pemeriksaan dan penanganan psikologis.
SK No l52ll4 A
(3) Layanan...
-t6-
(3) Layanan Psikologi sebagaimana dimaksud pada
ayat (1) didasarkan pada persetujuan Klien dan
Standar Layanan.
(4) Dalam hal Klien sebagaimana dimaksud pada
ayat (3) tidak dapat memberikan persetujuan maka
persetujuan diberikan oleh:
a. orang tua/wali;
b. pihak lain yang ditunjuk untuk mewakili;
c. lembaga pemerintah ataupun lembaga
nonpemerintah,
sesuai dengan ketentuan peraturan perundang-
undangan.
(5) Persetujuan sebagaimana dimaksud pada ayat (1)
tidak diperlukan:
a. dalam kondisi darurat kebencanaan;
b. untuk alasan kemanusiaan; danf atau
c. untuk proses penegakan hukum."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""23"", ""tahun_peraturan"": ""2022"", ""tipe_bagian"": ""Pasal 28"", ""bagian_dari"": ""Bab V - Layanan Psikologi"", ""judul_peraturan"": ""Tentang Pendidikan Dan Layanan Psikologi"", ""status"": ""berlaku"", ""nomor_halaman"": ""16""}","(1) Psikolog umum sebagaimana dimaksud dalam
Pasal 26 ayat (3) huruf a berwenang melakukan
tindakan promotif untuk pengembangan potensi
diri serta tindakan preventif dan kuratif untuk
mengatasi masalah psikologis dan/atau gangguan
psikologis.
(2) Kewenangan Psikolog umum sebagaimana
dimaksud pada ayat (1) bertujuan untuk
meningkatkan kesejahteraan psikologis Klien.
SK No 148437 A"
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""23"", ""tahun_peraturan"": ""2022"", ""tipe_bagian"": ""Pasal 29"", ""bagian_dari"": ""Bab V - Layanan Psikologi"", ""judul_peraturan"": ""Tentang Pendidikan Dan Layanan Psikologi"", ""status"": ""berlaku"", ""nomor_halaman"": ""17""}","-t7-
Pasal 29
(1) Psikolog spesialis sebagaimana dimaksud dalam
Pasal 26 ayat (3) huruf b berwenang melakukan
tindakan promotif untuk pengembangan potensi
diri, serta tindakan preventif, kuratif, dan
rehabilitatif untuk mengatasi masalah psikologis
dan gangguan psikologis khususnya untuk bidang
spesialisasinya.
(2) Kewenangan Psikolog spesialis sebagaimana
dimaksud pada ayat (1) bertujuan untuk
mengembalikan fungsi psikologis dalam kehidupan
dan meningkatkan kesejahteraan psikologis diri
Klien."
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""23"", ""tahun_peraturan"": ""2022"", ""tipe_bagian"": ""Pasal 30"", ""bagian_dari"": ""Bab V - Layanan Psikologi"", ""judul_peraturan"": ""Tentang Pendidikan Dan Layanan Psikologi"", ""status"": ""berlaku"", ""nomor_halaman"": ""17""}","(1) Psikolog subspesialis sebagaimana dimaksud
dalam Pasal 26 ayat (3) huruf c berwenang
melakukan tindakan promotif untuk
pengembangan potensi diri, serta tindakan
preventif, kuratif, rehabilitatif, dan paliatif untuk
mengatasi gangguan psikologis berat khususnya
untuk bidang subspesialisasinya.
(2) Kewenangan Psikolog subspesialis sebagaimana
dimaksud pada ayat (1) , bertujuan untuk
membantu mengembalikan fungsi psikologis dalam
kehidupan, memaksimalkan kehidupan sesuai
dengan kondisi, serta meningkatkan kesejahteraan
psikologis diri Klien.
SK No 152116 A"
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""23"", ""tahun_peraturan"": ""2022"", ""tipe_bagian"": ""Pasal 31"", ""bagian_dari"": ""Bab V - Layanan Psikologi"", ""judul_peraturan"": ""Tentang Pendidikan Dan Layanan Psikologi"", ""status"": ""berlaku"", ""nomor_halaman"": ""18""}","Pasal 31
(1) Kewenangan Psikolog ttmllm, Psikolog spesialis,
dan Psikolog subspesialis disusun oleh Pemerintah
Fusat setelah berkoordinasi dengan penyelenggara
pendidikan tinggi Psikologi dan induk organisasi
profesi himpunan Psikologi.
(2) Ketentuan lebih lanjut mengenai kewenangan
Psikolog umum, Psikolog spesialis, dan Psikolog
subspesialis sebagaimana dimaksud pada ayat (1)
diatur dengan Peraturan Pemerintah.
Bagian Kedua
Jenis Layanan"
"{""jenis_peraturan"": ""UU"", ""nomor_peraturan"": ""23"", ""tahun_peraturan"": ""2022"", ""tipe_bagian"": ""Pasal 32"", ""bagian_dari"": ""Bab V - Layanan Psikologi"", ""judul_peraturan"": ""Tentang Pendidikan Dan Layanan Psikologi"", ""status"": ""berlaku"", ""nomor_halaman"": ""18""}","(1) Layanan Psikologi terdiri atas:
a. jasa Psikologi; dan
b. praktik Psikologi.
(2) Jasa Psikologi sebagaimana dimaksud pada
ayat (1) huruf a merupakan Layanan Psikologi
kepada Klien yang mencakup berbagai ranah
aktivitas kehidupan individual, sosial, dan
institusional Klien.
(3) Praktik Psikologi sebagaimana dimaksud pada
ayat (1) huruf b merupakan Layanan Psikologi
kepada Klien yang mengalami masalah psikologis
dan/atau gangguan psikologis dalam berbagai
ranah aktivitas kehidupan individual, sosial, dan
institusional Klien.
SK No 148438 A"
