metadata,content
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""72"", ""tahun_peraturan"": ""2021"", ""tipe_bagian"": ""Pasal 11"", ""bagian_dari"": ""Bab III - Penyelenggaraan Percepatan Penurunan Stunting"", ""judul_peraturan"": ""Tentang Percepatan Penurunan Stunting"", ""status"": ""berlaku""}","(1) Pemerintah Desa mengoordinasikan dan
melaksanakan Percepatan Penurunan Stunting di
tingkat desa.
(2) Pemerintah Desa memprioritaskan penggunaan dana
desa dalam mendukung penyelenggaraan Percepatan
Penurunan Stunting.
(3) Pemerintah...
SK No 047012 A
PRES IDEN
(3) Pemerintah Desa mengoptimalkan program dan
kegiatan pembangunan desa dalam mendukung
penyelenggaraan Percepatan Penuru nan Stunting."
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""72"", ""tahun_peraturan"": ""2021"", ""tipe_bagian"": ""Pasal 12"", ""bagian_dari"": ""Bab III - Penyelenggaraan Percepatan Penurunan Stunting"", ""judul_peraturan"": ""Tentang Percepatan Penurunan Stunting"", ""status"": ""berlaku""}","Pemerintah Daerah kabupaten/kota memberikan
pertimbangan, saran, dan rekomendasi kepada
Pemerintah Desa dalam perencanaan dan penganggaran
program dan kegiatan pembangunan desa terkait
Percepatan Penurunan Sfitnting sesuai dengan ketentuan
peraturan perundang-undangan."
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""72"", ""tahun_peraturan"": ""2021"", ""tipe_bagian"": ""Pasal 13"", ""bagian_dari"": ""Bab III - Penyelenggaraan Percepatan Penurunan Stunting"", ""judul_peraturan"": ""Tentang Percepatan Penurunan Stunting"", ""status"": ""berlaku""}","(1) Dalam rangka penyelenggaraan Percepatan
Penurunan Stunting, kementerian/lembaga,
Pemerintah Daerah provinsi, Pemerintah Daerah
kabupatenf kota, dan Pemerintah Desa dapat
melibatkan kementerian/lembaga, Pemerintah
Daerah provinsi, Pemerintah Daerah
kabupatenf kota, Pemerintah Desa terkait, dan
Pemangku Kepentingan.
(2) Pelibatan sebagaimana dimaksud pada ayat (1) ,
dilakukan secara konvergen dan terintegrasi."
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""72"", ""tahun_peraturan"": ""2021"", ""tipe_bagian"": ""Pasal 14"", ""bagian_dari"": ""Bab IV - Koordinasi Penyelenggaraan Percepatan Penurunan Stunting"", ""judul_peraturan"": ""Tentang Percepatan Penurunan Stunting"", ""status"": ""berlaku""}","(1) Menteri yang menyelenggarakan urusan
pemerintahan di bidang perencanaan pembangunan
nasional menetapkan kabupaten/kota lokasi
prioritas pelaksanaan program dan kegiatan
Percepatan Penurunan Stunting setelah
dikoordinasikan dengan kementerian/lembaga
terkait.
SK No 047013 A
(2) Lokasi...
PRES IDEN
(2) Lokasi prioritas sebagaimana dimaksud pada ayat (1) ,
ditetapkan dengan mempertimbangkan kabupatenl
kota dengan kriteria:
a. komitmenkabupaten/kota;
b. persentase penduduk usia 15 (lima belas)
24 (dua puluh empat) tahun;
c. jumlah anak berusia di bawah lima tahun (balita)
Stunting;
d. prevalensi anak berusia di bawah lima tahun
(balita) Stunting; dan
e. tingkat kemiskinan.
(3) Ketentuan lebih lanjut mengenai kriteria dan tata
cara penetapan kabupaten/kota lokasi prioritas
ditetapkan oleh menteri yang menyelenggarakan
urusan pemerintahan di bidang perencanaan
pembangunan nasional.
STU]VTI]VG
Bagian Kesatu
Koordinasi Penyelenggaraan di Tingkat Pusat"
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""72"", ""tahun_peraturan"": ""2021"", ""tipe_bagian"": ""Pasal 15"", ""bagian_dari"": ""Bab IV - Koordinasi Penyelenggaraan Percepatan Penurunan Stunting"", ""judul_peraturan"": ""Tentang Percepatan Penurunan Stunting"", ""status"": ""berlaku""}","(1) Dalam rangka koordinasi penyelenggaraan
Percepatan Penurunan Stunting di tingkat pusat
dibentuk Tim Percepatan Penurunan Stunting.
(2) Tim Percepatan Penurunan Stunting sebagaimana
dimaksud pada ayat (1) bertugas mengoordinasikan,
menyinergikan, dan mengevaluasi penyelenggaraan
Percepatan Penurunan Stunting secara efektif,
konvergen, dan terintegrasi dengan melibatkan lintas
sektor di tingkat pusat dan daerah.
SK No 047019 A
(3) Tim
_t2_
(3) Tim Percepatan Penurunan Stunting sebagaimana
dimaksud pada ayat (1) terdiri atas Pengarah dan
Pelaksana."
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""72"", ""tahun_peraturan"": ""2021"", ""tipe_bagian"": ""Pasal 16"", ""bagian_dari"": ""Bab IV - Koordinasi Penyelenggaraan Percepatan Penurunan Stunting"", ""judul_peraturan"": ""Tentang Percepatan Penurunan Stunting"", ""status"": ""berlaku""}","(1) Pengarah sebagaimana dimaksud dalam Pasal 15
ayat (3) bertugas:
a. memberikan arahan terkait penetapan kebijakan
penyelenggaraan Percepatan Penurunan
Stunting;
b. memberikan pertimbangan, saran, dan
rekomendasi dalam penyelesaian kendala dan
hambatan penyelenggaraan Percepatan
Penurunan Shtnting; dan
c. melaporkan penyelenggaraan Percepatan
Penurunan Stunting kepada Presiden 1 (satu)
kali dalam 1 (satu) tahun atau sewaktu-waktu
apabila diperlukan.
(2) Dalam rangka pelaksanaan tugas Pengarah
sebagaimana dimaksud pada ayat (1) , Pengarah
melakukan rapat dengan Pelaksana 1 (satu) kali
dalam 1 (satu) tahun atau sewaktu-waktu apabila
diperlukan."
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""72"", ""tahun_peraturan"": ""2021"", ""tipe_bagian"": ""Pasal 17"", ""bagian_dari"": ""Bab IV - Koordinasi Penyelenggaraan Percepatan Penurunan Stunting"", ""judul_peraturan"": ""Tentang Percepatan Penurunan Stunting"", ""status"": ""berlaku""}","Pelaksana sebagaimana dimaksud dalam Pasal 15 ayat (3)
bertugas:
a. menyiapkan perumusan rencana aksi nasional
penyelenggaraan Percepatan Penuru nan Stunting;
Sl( itlo l0-5 l4? n
b. melakukan
b
_13_
c.
melakukan koordinasi, sinkronisasi, dan integrasi
program dan kegiatan Percepatan Penurunan Stunting
kementerian dan lembaga, Pemerintah Daerah
provinsi, Pemerintah Daerah kabupaten/kota,
Pemerintah Desa, dan Pemangku Kepentingan;
menyiapkan perumusan penyelesaian kendala dan
hambatan penyelenggaraan Percepatan Penurunan
Shmting;
mengoordinasikan Pemantauan dan Evaluasi
penyelenggaraan Percepatan Penuru nan Stunting;
mengoordinasikan peningkatan kapasitas
kelembagaan dan sumber daya manusia
kementerian/lembaga, Pemerintah Daerah provinsi,
Pemerintah Daerah kabupaten/kota, dan Pemerintah
Desa dalam penyelenggaraan Percepatan Penurunan
Stunting; dan
mengoordinasikan peningkatan kerja sama dan
kemitraan dengan Pemangku Kepentingan dalam
penyelenggaraan Percepatan Penuru nan Stunting."
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""72"", ""tahun_peraturan"": ""2021"", ""tipe_bagian"": ""Pasal 18"", ""bagian_dari"": ""Bab IV - Koordinasi Penyelenggaraan Percepatan Penurunan Stunting"", ""judul_peraturan"": ""Tentang Percepatan Penurunan Stunting"", ""status"": ""berlaku""}","Susunan keanggotaan Tim Percepatan Penurunan
Sfimting terdiri atas:
A. Pengarah
Republik
d
e
f
Wakil Presiden
Indonesia.
'lti I'1{) 10514 i A
1. Ketua
2.Wakil ...
PRES IDEN
REPUBLIK INDONESTA
2. Wakil Ketua :
a. Bidang pelaksanaan:
Menteri Koordinator Bidang Pembangunan
Manusia dan Kebudayaan.
b. Bidang perencanaan, pemantauan, dan
evaluasi:
Menteri Perencanaan Pembangunan Nasional/
Kepala Badan Perencanaan Pembangunan
Nasional.
c. Bidang pembinaan dan pengawasan
penyelenggaraan pemerintah daerah:
Menteri Dalam Negeri.
3. Anggota : a. Menteri Kesehatan;
b. Menteri Keuangan;
c. Menteri Sosial;
d. Menteri Desa, Pembangunan
Daerah Tertinggal, dan
Transmigrasi;
e. Menteri Agama;
f. Menteri Pekerjaan Umum dan
Perumahan Ralryat;
g. Menteri Sekretaris Negara; dan
h. Kepala Staf Kepresidenan.
B. Pelaksana
Kepala Badan Kependudukan dan
Keluarga Berencana Nasional.
SK No 047017 A
1. Ketua
2.Wakil ...
_15_
2. Wakil Ketua:
a. Bidang perencanaan, pemantarran, dan
evaluasi:
Pejabat Pimpinan Tinggi Madya Kementerian
Perencanaan Pembangunan Nasional/Badan
Perencanaan Pembangunan Nasional.
b. Bidang koordinasi, sinkronisasi, pengendalian,
dan pengawalan pelaksanaan:
Pejabat Pimpinan Tinggi Madya Kementerian
Koordinator Bidang Pembangunan Manusia
dan Kebudayaan.
c. Bidang koordinasi Intervensi Spesifik:
Pejabat Pimpinan Tinggi Madya Kementerian
Kesehatan.
d. Bidang koordinasi pembinaan dan pengawasan
penyelenggaraan Pemerintah Daerah:
Pejabat Pimpinan Tinggi Madya Kementerian
Dalam Negeri.
e. Bidang advokasi dan komitmen kepemimpinan:
Pejabat Pimpinan Tinggi Madya Sekretariat
Wakil Presiden Kementerian Sekretariat
Negara."
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""72"", ""tahun_peraturan"": ""2021"", ""tipe_bagian"": ""Pasal 19"", ""bagian_dari"": ""Bab IV - Koordinasi Penyelenggaraan Percepatan Penurunan Stunting"", ""judul_peraturan"": ""Tentang Percepatan Penurunan Stunting"", ""status"": ""berlaku""}","(1) Dalam melaksanakan tugasnya, Pelaksana
sebagaimana dimaksud dalam Pasal 17 berpedoman
pada mekanisme tata kerja dan didukung oleh
sekretariat Pelaksana yang bertugas memberikan
dukungan substansi, teknis, dan administrasi
penyelenggaraan Percepatan Penuru nan Stunting.
SK No 047014 A
(2) Sekretariat
(2) Sekretariat sebagaimana dimaksud pada ayat (1)
bersifat ex-officio, yang secara fungsional
dikoordinasikan oleh salah satu unit kerja di
lingkungan Badan dengan melibatkan
kementerian/lembaga terkait dan Pemangku
Kepentingan.
(3) Selain sekretariat sebagaimana dimaksud pada ayat
(2) , setiap Wakil Ketua Pelaksana dapat membentuk
sekretariat sesuai dengan kebutuhan.
(4) Ketentuan lebih lanjut mengenai mekanisme tata
kerja dan sekretariat Pelaksana sebagaimana
dimaksud pada ayat (1) diatur dengan Peraturan
Badan.
Bagian Kedua
Koordinasi Penyelenggaraan di Tingkat Provinsi"
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""72"", ""tahun_peraturan"": ""2021"", ""tipe_bagian"": ""Pasal 20"", ""bagian_dari"": ""Bab IV - Koordinasi Penyelenggaraan Percepatan Penurunan Stunting"", ""judul_peraturan"": ""Tentang Percepatan Penurunan Stunting"", ""status"": ""berlaku""}","(1) Dalam rangka menyelenggarakan Percepatan
Penurunan Stunting di tingkat provinsi, gub'ernur
tingkat provinsi.
(2) Tim Percepatan Penurunan Sfitnting tingkat provinsi
bertugas mengoordinasikan, menyinergikan, dan
mengevaluasi penyelenggaraan Percepatan
Penurunan Stunting secara efektif, konvergen, dan
terintegrasi dengan melibatkan lintas sektor di
tingkat provinsi.
SK No 047020 A
(3) Tim...
-t7-
(3) Tim Percepatan Penurunan Shtnting tingkat provinsi
sebagaimana dimaksud pada ayat (2) terdiri atas
perangkat daerah dan Pemangku Kepentingan,
termasuk Tim Penggerak Pemberdayaan
Kesej ahteraan Keluarga (TP-PKK).
(4) Susunan keanggotaan tim Percepatan Penurunan
Stunting tingkat provinsi disesuaikan dengan
kebutuhan Pemerintah Daerah provinsi.
Bagian Ketiga
Koordinasi Penyelenggaraan di Tingkat Kabupaten/Kota"
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""72"", ""tahun_peraturan"": ""2021"", ""tipe_bagian"": ""Pasal 21"", ""bagian_dari"": ""Bab IV - Koordinasi Penyelenggaraan Percepatan Penurunan Stunting"", ""judul_peraturan"": ""Tentang Percepatan Penurunan Stunting"", ""status"": ""berlaku""}","(1) Dalam rangka menyelenggarakan Percepatan
Penurunan Stunting di tingkat kabupaten/kota,
bupati/wali kota menetapkan tim Percepatan
Penurunan Shtnting tingkat kabupaten/ kota.
(2) Tim Percepatan Penurunan Stunting tingkat
kabupaten/kota bertugas mengoordinasikan,
menyinergikan, dan mengevaluasi penyelenggaraan
Percepatan Penurunan Stunting di tingkat
kabupaten/ kota dan kecamatan.
(3) Tim Percepatan Penurunan Stunting tingkat
kabupaten/kota sebagaimana dimaksud pada ayat
(2) terdiri atas perangkat daerah dan Pemangku
Kepentingan, termasuk Tim Penggerak
Pemberdayaan Kesej ahteraan Keluarga (TP- PKK) .
SK No 047021 A
(4) Susunan
PRES IDEN
(4) Susunan keanggotaan tim Percepatan Penurunan
Stunting tingkat kabupaten / kota disesuaikan dengan
kebutuhan Pemerintah Daerah kabupaten I kota.
Bagian Keempat
Koordinasi Penyelenggaraan di Tingkat Desa/Kelurahan"
"{""jenis_peraturan"": ""Perpres"", ""nomor_peraturan"": ""72"", ""tahun_peraturan"": ""2021"", ""tipe_bagian"": ""Pasal 22"", ""bagian_dari"": ""Bab V - Pemantauan, Evaluasi, Dan Pelaporan"", ""judul_peraturan"": ""Tentang Percepatan Penurunan Stunting"", ""status"": ""berlaku""}","(1) Dalam rangka menyelenggarakan Percepatan
Penurunan Stunting di tingkat desa/kelurahan,
kepala desa/lurah menetapkan tim Percepatan
Penurunan Stunting tingkat desa/ kelurahan.
(2) Tim Percepatan Penurunan Stunting tingkat
desa/kelurahan bertugas mengoordinasikan,
menyinergikan, dan mengevaluasi penyelenggaraan
Percepatan Penurunan Sfimting di tingkat
desa/kelurahan.
(3) Tim Percepatan Penurunan Stunting tingkat
de sa/ kelurahan melibatkan :
a. tenaga kesehatan paling sedikit mencakup bidan,
tenaga gizi, dan tenaga kesehatan lingkungan;
b. Penyuluh Keluarga Berencana dan/atau Petugas
Lapangan Keluarga Berencana;
c. Tim Penggerak Pemberdayaan Kesejahteraan
Keluarga (TP-PKK);
d. Pembantu Pembina Keluarga Berencana Desa
(PPKBD) dan/ atau Sub-PPKBD/ Kader
Pembangunan Manusia (KPM), kader, dan/atau
unsur masyarakat lainnya.
SK No 047023 A
(4) Susunan...
PRES IDEN
(4) Susunan keanggotaan tim Percepatan Penurunan
Stunting tin gkat de sa / ke lurahan di se suaikan den gan
kebutuhan Pemerintah Desa/ kelurahan."
